1663402756.832758,-0.533668,-0.473576,-0.116007,-0.690990
1663402756.842804,-0.533419,-0.473360,-0.115074,-0.691485
1663402756.852849,-0.533041,-0.473431,-0.114162,-0.691880
1663402756.862895,-0.532474,-0.473922,-0.113320,-0.692119
1663402756.872941,-0.531761,-0.474995,-0.112557,-0.692055
1663402756.882987,-0.530978,-0.476799,-0.111851,-0.691531
1663402756.893033,-0.530240,-0.479334,-0.111182,-0.690452
1663402756.903079,-0.529610,-0.482453,-0.110570,-0.688859
1663402756.913125,-0.529303,-0.485486,-0.110197,-0.687021
1663402756.923169,-0.529314,-0.488337,-0.110087,-0.685007
1663402756.933215,-0.529325,-0.491223,-0.110058,-0.682937
1663402756.943261,-0.529443,-0.494320,-0.109290,-0.680730
1663402756.953307,-0.530744,-0.497909,-0.106696,-0.677505
1663402756.963352,-0.532906,-0.501386,-0.102985,-0.673808
1663402756.973398,-0.535281,-0.504260,-0.099029,-0.670365
1663402756.983444,-0.537391,-0.506136,-0.095969,-0.667703
1663402756.993490,-0.539019,-0.507046,-0.094086,-0.665966
1663402757.003536,-0.540121,-0.506928,-0.093267,-0.665278
1663402757.013582,-0.540853,-0.505213,-0.093692,-0.665927
1663402757.023628,-0.541488,-0.502015,-0.095264,-0.667605
1663402757.033673,-0.542031,-0.497876,-0.097620,-0.669920
1663402757.043719,-0.542061,-0.493327,-0.100554,-0.672820
1663402757.053764,-0.541537,-0.488783,-0.104083,-0.676014
1663402757.063810,-0.540635,-0.484794,-0.107759,-0.679026
1663402757.073855,-0.539616,-0.481813,-0.111130,-0.681411
1663402757.083901,-0.538606,-0.479669,-0.114257,-0.683204
1663402757.093947,-0.537599,-0.477713,-0.117379,-0.684835
1663402757.103993,-0.536598,-0.475537,-0.120685,-0.686559
1663402757.114038,-0.535698,-0.473038,-0.124193,-0.688360
1663402757.124084,-0.534970,-0.470255,-0.127797,-0.690171
1663402757.134130,-0.534529,-0.467536,-0.131148,-0.691729
1663402757.144176,-0.534504,-0.465589,-0.133548,-0.692602
1663402757.154222,-0.534927,-0.465393,-0.134004,-0.692319
1663402757.164268,-0.536024,-0.467342,-0.132078,-0.690525
1663402757.174314,-0.538011,-0.471296,-0.127646,-0.687118
1663402757.184360,-0.540799,-0.476737,-0.120717,-0.682412
1663402757.194404,-0.544328,-0.482763,-0.111808,-0.676865
1663402757.204450,-0.548513,-0.488650,-0.101574,-0.670849
1663402757.214496,-0.553178,-0.493961,-0.090612,-0.664670
1663402757.224541,-0.558010,-0.498462,-0.079534,-0.658661
1663402757.234587,-0.562720,-0.502390,-0.068825,-0.652850
1663402757.244633,-0.567181,-0.505860,-0.058897,-0.647258
1663402757.254679,-0.571358,-0.508821,-0.050123,-0.641980
1663402757.264725,-0.575356,-0.511071,-0.042844,-0.637132
1663402757.274770,-0.579272,-0.512332,-0.037181,-0.632912
1663402757.284817,-0.583243,-0.512519,-0.032954,-0.629338
1663402757.294863,-0.587284,-0.512157,-0.029595,-0.626033
1663402757.304908,-0.591300,-0.512071,-0.026382,-0.622457
1663402757.314954,-0.595224,-0.512965,-0.022628,-0.618112
1663402757.325000,-0.599124,-0.515136,-0.017922,-0.612670
1663402757.335046,-0.603213,-0.518386,-0.012214,-0.606020
1663402757.345090,-0.607558,-0.522400,-0.005500,-0.598283
1663402757.355136,-0.612102,-0.526955,0.002202,-0.589614
1663402757.365182,-0.616744,-0.531896,0.010856,-0.580168
1663402757.375228,-0.621377,-0.536991,0.020359,-0.570190
1663402757.385273,-0.625817,-0.542341,0.030699,-0.559712
1663402757.395319,-0.629826,-0.548126,0.041813,-0.548752
1663402757.405365,-0.633366,-0.554485,0.053433,-0.537158
1663402757.415411,-0.636474,-0.561419,0.065329,-0.524826
1663402757.425457,-0.639015,-0.569022,0.077639,-0.511708
1663402757.435503,-0.640857,-0.577148,0.090396,-0.498027
1663402757.445549,-0.642030,-0.585560,0.103189,-0.484013
1663402757.455595,-0.642579,-0.594242,0.115654,-0.469674
1663402757.465639,-0.642384,-0.603470,0.127927,-0.454754
1663402757.475685,-0.641359,-0.613510,0.140473,-0.438784
1663402757.485731,-0.639473,-0.624379,0.153878,-0.421363
1663402757.495777,-0.636865,-0.635852,0.168412,-0.402159
1663402757.505822,-0.633720,-0.647624,0.184199,-0.380859
1663402757.515868,-0.630227,-0.659089,0.201180,-0.357690
1663402757.525914,-0.626443,-0.669988,0.218956,-0.332781
1663402757.535960,-0.622248,-0.680181,0.237170,-0.306450
1663402757.546005,-0.617634,-0.689404,0.255241,-0.279469
1663402757.556051,-0.612575,-0.697549,0.272421,-0.252911
1663402757.566097,-0.606830,-0.704889,0.288128,-0.227753
1663402757.576144,-0.600295,-0.711815,0.301625,-0.204907
1663402757.586190,-0.593421,-0.718459,0.311906,-0.185428
1663402757.596235,-0.586738,-0.724883,0.318257,-0.170283
1663402757.606281,-0.580530,-0.728363,0.324544,-0.164752
1663402757.616327,-0.575573,-0.724345,0.336524,-0.175478
1663402757.626373,-0.575656,-0.720386,0.337072,-0.189859
1663402757.636417,-0.577862,-0.714863,0.334243,-0.208156
1663402757.646463,-0.580997,-0.708316,0.330803,-0.226497
1663402757.656509,-0.582709,-0.702236,0.330877,-0.240488
1663402757.666555,-0.582301,-0.697319,0.337875,-0.245995
1663402757.676600,-0.580131,-0.693886,0.350347,-0.243368
1663402757.686646,-0.577809,-0.691079,0.364200,-0.236441
1663402757.696692,-0.575940,-0.688556,0.376669,-0.228702
1663402757.706738,-0.574132,-0.686730,0.386479,-0.222278
1663402757.716784,-0.572017,-0.686082,0.392984,-0.218290
1663402757.726830,-0.569716,-0.686546,0.396005,-0.217390
1663402757.736876,-0.567332,-0.687904,0.396053,-0.219238
1663402757.746922,-0.565218,-0.689450,0.394142,-0.223248
1663402757.756966,-0.563234,-0.690907,0.391461,-0.228415
1663402757.767012,-0.561419,-0.691910,0.389051,-0.233901
1663402757.777058,-0.559854,-0.692449,0.387015,-0.239369
1663402757.787105,-0.558902,-0.692255,0.385062,-0.245233
1663402757.797151,-0.558309,-0.691868,0.382722,-0.251263
1663402757.807196,-0.558107,-0.691207,0.379821,-0.257847
1663402757.817242,-0.558281,-0.690380,0.376068,-0.265087
1663402757.827288,-0.558765,-0.689585,0.371107,-0.273009
1663402757.837334,-0.559655,-0.688720,0.364818,-0.281707
1663402757.847378,-0.561157,-0.687355,0.357354,-0.291452
1663402757.857424,-0.562848,-0.685730,0.349493,-0.301382
1663402757.867471,-0.564002,-0.684057,0.343148,-0.310190
1663402757.877517,-0.564620,-0.682413,0.339065,-0.317099
1663402757.887562,-0.564520,-0.681208,0.337513,-0.321493
1663402757.897608,-0.564034,-0.680267,0.338207,-0.323602
1663402757.907654,-0.563413,-0.679508,0.340435,-0.323943
1663402757.917700,-0.563353,-0.678833,0.342888,-0.322872
1663402757.927746,-0.564194,-0.678599,0.344530,-0.320137
1663402757.937791,-0.565418,-0.679017,0.345692,-0.315809
1663402757.947837,-0.566835,-0.680183,0.346458,-0.309864
1663402757.957883,-0.568352,-0.681935,0.347038,-0.302499
1663402757.967929,-0.569919,-0.684045,0.347496,-0.294146
1663402757.977974,-0.571353,-0.686104,0.348116,-0.285715
1663402757.988019,-0.572619,-0.687727,0.349029,-0.278064
1663402757.998065,-0.573334,-0.688966,0.350594,-0.271474
1663402758.008111,-0.573183,-0.690139,0.352749,-0.265965
1663402758.018157,-0.572476,-0.691239,0.354870,-0.261777
1663402758.028203,-0.571571,-0.692382,0.356217,-0.258888
1663402758.038249,-0.570568,-0.693447,0.356742,-0.257523
1663402758.048295,-0.569608,-0.694033,0.356346,-0.258617
1663402758.058341,-0.568960,-0.694098,0.354609,-0.262230
1663402758.068386,-0.568083,-0.694199,0.352323,-0.266903
1663402758.078432,-0.566278,-0.694772,0.350534,-0.271564
1663402758.088478,-0.563417,-0.695695,0.349660,-0.276238
1663402758.098524,-0.559482,-0.696832,0.349686,-0.281293
1663402758.108570,-0.554256,-0.698611,0.350666,-0.285966
1663402758.118615,-0.547546,-0.701402,0.353193,-0.288936
1663402758.128661,-0.540267,-0.704755,0.356693,-0.290175
1663402758.138707,-0.533664,-0.708453,0.359668,-0.289719
1663402758.148753,-0.527869,-0.712454,0.361900,-0.287736
1663402758.158798,-0.522773,-0.716849,0.363310,-0.284326
1663402758.168844,-0.518234,-0.721658,0.363861,-0.279730
1663402758.178890,-0.514217,-0.726800,0.363437,-0.274329
1663402758.188936,-0.510464,-0.732396,0.362056,-0.268214
1663402758.198982,-0.506831,-0.738482,0.359680,-0.261526
1663402758.209027,-0.503698,-0.744856,0.355900,-0.254584
1663402758.219073,-0.501718,-0.751217,0.350095,-0.247761
1663402758.229119,-0.501308,-0.757367,0.341890,-0.241238
1663402758.239165,-0.502303,-0.763009,0.332025,-0.235092
1663402758.249210,-0.503789,-0.768183,0.321944,-0.229006
1663402758.259256,-0.505303,-0.772805,0.312518,-0.223101
1663402758.269302,-0.507046,-0.776466,0.304049,-0.218080
1663402758.279348,-0.509258,-0.778905,0.296538,-0.214542
1663402758.289394,-0.512054,-0.780139,0.289690,-0.212751
1663402758.299438,-0.515655,-0.780006,0.283423,-0.212987
1663402758.309484,-0.518071,-0.779597,0.279107,-0.214312
1663402758.319530,-0.516267,-0.780805,0.277933,-0.215792
1663402758.329576,-0.515583,-0.780734,0.276761,-0.219162
1663402758.339622,-0.514761,-0.780188,0.276626,-0.223173
1663402758.349668,-0.513490,-0.779358,0.277884,-0.227396
1663402758.359714,-0.511693,-0.778008,0.280794,-0.232440
1663402758.369760,-0.509692,-0.776099,0.284291,-0.238879
1663402758.379806,-0.507618,-0.773950,0.286938,-0.246966
1663402758.389851,-0.504245,-0.772360,0.291204,-0.253767
1663402758.399897,-0.497380,-0.770665,0.299326,-0.262857
1663402758.409943,-0.486063,-0.767758,0.308405,-0.281384
1663402758.419989,-0.480092,-0.765238,0.308928,-0.297466
1663402758.430035,-0.479970,-0.760402,0.301516,-0.317028
1663402758.440080,-0.480262,-0.757690,0.299203,-0.325166
1663402758.450126,-0.481106,-0.754816,0.299219,-0.330542
1663402758.460172,-0.483770,-0.751351,0.301463,-0.332502
1663402758.470217,-0.484895,-0.743412,0.313855,-0.337209
1663402758.480263,-0.489040,-0.737667,0.316598,-0.341253
1663402758.490309,-0.493696,-0.733470,0.314891,-0.345152
1663402758.500355,-0.496509,-0.730911,0.313293,-0.347986
1663402758.510401,-0.498701,-0.728388,0.310887,-0.352275
1663402758.520447,-0.500741,-0.726768,0.306785,-0.356300
1663402758.530493,-0.502264,-0.725891,0.302917,-0.359241
1663402758.540538,-0.503352,-0.725198,0.301849,-0.360017
1663402758.550584,-0.504046,-0.724795,0.301596,-0.360069
1663402758.560630,-0.504709,-0.724410,0.301569,-0.359938
1663402758.570676,-0.505049,-0.724259,0.301891,-0.359495
1663402758.580722,-0.505648,-0.723876,0.301967,-0.359360
1663402758.590767,-0.506330,-0.723220,0.302745,-0.359067
1663402758.600813,-0.506774,-0.722309,0.304511,-0.358780
1663402758.610859,-0.507243,-0.721725,0.305440,-0.358501
1663402758.620905,-0.507332,-0.721913,0.304968,-0.358400
1663402758.630951,-0.506949,-0.722460,0.304846,-0.357944
1663402758.640996,-0.506815,-0.722675,0.304741,-0.357788
1663402758.651042,-0.507056,-0.722563,0.304166,-0.358161
1663402758.661088,-0.507171,-0.722436,0.304078,-0.358329
1663402758.671134,-0.506670,-0.722930,0.304161,-0.357972
1663402758.681179,-0.506599,-0.723095,0.303577,-0.358235
1663402758.691225,-0.506897,-0.722768,0.303347,-0.358666
1663402758.701271,-0.506751,-0.722779,0.303500,-0.358723
1663402758.711317,-0.506923,-0.722547,0.303328,-0.359091
1663402758.721363,-0.507349,-0.722048,0.303135,-0.359657
1663402758.731409,-0.507988,-0.721339,0.302993,-0.360298
1663402758.741454,-0.508409,-0.720800,0.302961,-0.360809
1663402758.751500,-0.508627,-0.720427,0.303022,-0.361194
1663402758.761546,-0.508856,-0.720127,0.302858,-0.361608
1663402758.771592,-0.508743,-0.720064,0.303030,-0.361749
1663402758.781637,-0.508653,-0.720065,0.303043,-0.361861
1663402758.791682,-0.508873,-0.719656,0.303081,-0.362334
1663402758.801728,-0.509079,-0.719303,0.303112,-0.362718
1663402758.811774,-0.509024,-0.719213,0.303213,-0.362890
1663402758.821820,-0.508807,-0.719276,0.303460,-0.362862
1663402758.831866,-0.508677,-0.719311,0.303545,-0.362906
1663402758.841911,-0.508748,-0.719097,0.303645,-0.363147
1663402758.851957,-0.508708,-0.719065,0.303702,-0.363217
1663402758.862003,-0.508347,-0.719296,0.304021,-0.362998
1663402758.872049,-0.508129,-0.719445,0.304165,-0.362888
1663402758.882095,-0.508312,-0.719078,0.304235,-0.363299
1663402758.892140,-0.508308,-0.718911,0.304439,-0.363464
1663402758.902186,-0.507715,-0.719346,0.304905,-0.363043
1663402758.912232,-0.507525,-0.719409,0.305021,-0.363085
1663402758.922278,-0.507285,-0.719471,0.305293,-0.363071
1663402758.932324,-0.506369,-0.720246,0.305751,-0.362425
1663402758.942369,-0.505813,-0.720676,0.305998,-0.362139
1663402758.952415,-0.506122,-0.720211,0.306037,-0.362599
1663402758.962461,-0.505916,-0.720286,0.306316,-0.362502
1663402758.972507,-0.505249,-0.720846,0.306748,-0.361952
1663402758.982553,-0.505084,-0.720921,0.306852,-0.361945
1663402758.992599,-0.505117,-0.720794,0.306933,-0.362084
1663402759.002644,-0.504431,-0.721416,0.307302,-0.361488
1663402759.012690,-0.503973,-0.721821,0.307527,-0.361126
1663402759.022736,-0.504105,-0.721666,0.307576,-0.361212
1663402759.032782,-0.503963,-0.721792,0.307681,-0.361068
1663402759.042828,-0.503660,-0.722140,0.307847,-0.360652
1663402759.052873,-0.503655,-0.722218,0.307875,-0.360479
1663402759.062919,-0.503858,-0.722085,0.307767,-0.360554
1663402759.072965,-0.504079,-0.721992,0.307686,-0.360501
1663402759.083011,-0.504006,-0.722189,0.307674,-0.360218
1663402759.093057,-0.503977,-0.722366,0.307706,-0.359877
1663402759.103103,-0.503917,-0.722650,0.307622,-0.359461
1663402759.113148,-0.503778,-0.722961,0.307661,-0.359000
1663402759.123194,-0.504195,-0.722778,0.307397,-0.359008
1663402759.133240,-0.504135,-0.723025,0.307368,-0.358619
1663402759.143286,-0.503849,-0.723478,0.307469,-0.358019
1663402759.153332,-0.504317,-0.723209,0.307170,-0.358162
1663402759.163377,-0.504727,-0.722990,0.306979,-0.358191
1663402759.173423,-0.504098,-0.723766,0.307268,-0.357260
1663402759.183469,-0.504145,-0.723909,0.307092,-0.357055
1663402759.193515,-0.504770,-0.723441,0.306735,-0.357428
1663402759.203561,-0.504460,-0.723869,0.306844,-0.356904
1663402759.213607,-0.504183,-0.724225,0.306846,-0.356573
1663402759.223652,-0.504938,-0.723612,0.306468,-0.357073
1663402759.233698,-0.504865,-0.723731,0.306452,-0.356947
1663402759.243744,-0.504672,-0.723946,0.306551,-0.356701
1663402759.253790,-0.504839,-0.723786,0.306410,-0.356910
1663402759.263836,-0.505546,-0.723072,0.306161,-0.357570
1663402759.273882,-0.505680,-0.722910,0.306110,-0.357750
1663402759.283927,-0.505491,-0.723062,0.306274,-0.357569
1663402759.293973,-0.505559,-0.722936,0.306268,-0.357733
1663402759.304019,-0.505934,-0.722486,0.306162,-0.358204
1663402759.314065,-0.506058,-0.722253,0.306152,-0.358509
1663402759.324111,-0.506171,-0.722040,0.306182,-0.358750
1663402759.334156,-0.506069,-0.722054,0.306303,-0.358762
1663402759.344202,-0.506253,-0.721762,0.306289,-0.359103
1663402759.354248,-0.506572,-0.721352,0.306229,-0.359527
1663402759.364294,-0.506311,-0.721508,0.306448,-0.359395
1663402759.374340,-0.506331,-0.721367,0.306555,-0.359559
1663402759.384386,-0.506737,-0.720843,0.306430,-0.360144
1663402759.394431,-0.506857,-0.720621,0.306487,-0.360372
1663402759.404477,-0.506570,-0.720815,0.306749,-0.360162
1663402759.414523,-0.506601,-0.720716,0.306817,-0.360260
1663402759.424569,-0.507134,-0.720082,0.306666,-0.360905
1663402759.434615,-0.506982,-0.720156,0.306899,-0.360775
1663402759.444661,-0.506593,-0.720443,0.307201,-0.360490
1663402759.454706,-0.507030,-0.719952,0.307080,-0.360959
1663402759.464752,-0.507179,-0.719750,0.307128,-0.361113
1663402759.474798,-0.506976,-0.719922,0.307314,-0.360894
1663402759.484844,-0.507121,-0.719740,0.307334,-0.361037
1663402759.494890,-0.507252,-0.719612,0.307335,-0.361108
1663402759.504936,-0.506907,-0.719917,0.307623,-0.360739
1663402759.514982,-0.507254,-0.719613,0.307534,-0.360934
1663402759.525027,-0.507462,-0.719434,0.307435,-0.361082
1663402759.535073,-0.507076,-0.719855,0.307709,-0.360552
1663402759.545119,-0.507135,-0.719875,0.307673,-0.360460
1663402759.555165,-0.507545,-0.719496,0.307528,-0.360762
1663402759.565211,-0.507375,-0.719754,0.307690,-0.360349
1663402759.575257,-0.507195,-0.720011,0.307758,-0.360031
1663402759.585302,-0.507717,-0.719592,0.307545,-0.360316
1663402759.595348,-0.507763,-0.719634,0.307571,-0.360144
1663402759.605394,-0.507484,-0.720003,0.307740,-0.359656
1663402759.615440,-0.507725,-0.719839,0.307677,-0.359696
1663402759.625486,-0.508011,-0.719692,0.307482,-0.359755
1663402759.635532,-0.507739,-0.720034,0.307676,-0.359286
1663402759.645577,-0.507820,-0.720089,0.307617,-0.359113
1663402759.655623,-0.507949,-0.720086,0.307575,-0.358973
1663402759.665669,-0.508055,-0.720110,0.307538,-0.358805
1663402759.675715,-0.508372,-0.719916,0.307408,-0.358858
1663402759.685761,-0.508528,-0.719939,0.307301,-0.358681
1663402759.695807,-0.508299,-0.720262,0.307433,-0.358245
1663402759.705853,-0.508804,-0.719879,0.307201,-0.358497
1663402759.715898,-0.509004,-0.719795,0.307011,-0.358545
1663402759.725944,-0.508645,-0.720148,0.307315,-0.358085
1663402759.735990,-0.508728,-0.720207,0.307187,-0.357958
1663402759.746036,-0.508811,-0.720161,0.307176,-0.357942
1663402759.756082,-0.509287,-0.719780,0.307023,-0.358162
1663402759.766128,-0.509254,-0.719880,0.307016,-0.358015
1663402759.776173,-0.509342,-0.719859,0.306985,-0.357958
1663402759.786220,-0.509476,-0.719739,0.306965,-0.358025
1663402759.796266,-0.509445,-0.719806,0.307002,-0.357904
1663402759.806312,-0.509339,-0.719949,0.307053,-0.357723
1663402759.816358,-0.509486,-0.719788,0.307016,-0.357869
1663402759.826404,-0.509466,-0.719818,0.307051,-0.357807
1663402759.836450,-0.509384,-0.719873,0.307106,-0.357766
1663402759.846495,-0.509335,-0.719898,0.307189,-0.357716
1663402759.856541,-0.509366,-0.719846,0.307184,-0.357779
1663402759.866587,-0.509350,-0.719873,0.307242,-0.357698
1663402759.876633,-0.509379,-0.719784,0.307266,-0.357815
1663402759.886679,-0.509612,-0.719530,0.307199,-0.358052
1663402759.896725,-0.509336,-0.719799,0.307342,-0.357781
1663402759.906771,-0.509151,-0.719993,0.307450,-0.357561
1663402759.916816,-0.509661,-0.719521,0.307186,-0.358011
1663402759.926862,-0.509512,-0.719690,0.307353,-0.357741
1663402759.936908,-0.509354,-0.719864,0.307462,-0.357522
1663402759.946954,-0.509850,-0.719401,0.307208,-0.357965
1663402759.957000,-0.509749,-0.719559,0.307310,-0.357704
1663402759.967046,-0.509550,-0.719818,0.307420,-0.357370
1663402759.977092,-0.509672,-0.719756,0.307378,-0.357357
1663402759.987137,-0.510037,-0.719480,0.307192,-0.357553
1663402759.997183,-0.509912,-0.719666,0.307242,-0.357314
1663402760.007229,-0.509727,-0.719950,0.307377,-0.356888
1663402760.017275,-0.509796,-0.720027,0.307265,-0.356730
1663402760.027321,-0.510384,-0.719539,0.306985,-0.357115
1663402760.037367,-0.510135,-0.719912,0.307097,-0.356624
1663402760.047413,-0.509904,-0.720232,0.307253,-0.356174
1663402760.057458,-0.510210,-0.719980,0.307074,-0.356399
1663402760.067504,-0.510311,-0.719934,0.307103,-0.356322
1663402760.077550,-0.510039,-0.720258,0.307212,-0.355964
1663402760.087596,-0.510081,-0.720249,0.307242,-0.355895
1663402760.097642,-0.510281,-0.720126,0.307134,-0.355949
1663402760.107688,-0.510317,-0.720118,0.307134,-0.355915
1663402760.117734,-0.509950,-0.720533,0.307352,-0.355413
1663402760.127780,-0.510120,-0.720411,0.307279,-0.355478
1663402760.137825,-0.510301,-0.720246,0.307186,-0.355634
1663402760.147871,-0.510160,-0.720428,0.307275,-0.355389
1663402760.157917,-0.509914,-0.720710,0.307421,-0.355044
1663402760.167963,-0.510030,-0.720613,0.307382,-0.355108
1663402760.178009,-0.510325,-0.720369,0.307201,-0.355339
1663402760.188055,-0.509958,-0.720738,0.307468,-0.354885
1663402760.198101,-0.509789,-0.720951,0.307545,-0.354628
1663402760.208147,-0.510136,-0.720637,0.307354,-0.354933
1663402760.218192,-0.510144,-0.720655,0.307388,-0.354855
1663402760.228238,-0.509824,-0.720996,0.307550,-0.354482
1663402760.238284,-0.509977,-0.720887,0.307505,-0.354523
1663402760.248330,-0.510168,-0.720736,0.307365,-0.354676
1663402760.258376,-0.510184,-0.720759,0.307420,-0.354557
1663402760.268422,-0.510009,-0.720981,0.307487,-0.354300
1663402760.278468,-0.510033,-0.720969,0.307486,-0.354291
1663402760.288514,-0.510248,-0.720800,0.307366,-0.354429
1663402760.298559,-0.509916,-0.721129,0.307547,-0.354081
1663402760.308605,-0.510045,-0.721047,0.307531,-0.354076
1663402760.318651,-0.510131,-0.720990,0.307451,-0.354139
1663402760.328697,-0.510192,-0.720949,0.307470,-0.354118
1663402760.338743,-0.510186,-0.720981,0.307438,-0.354088
1663402760.348789,-0.510067,-0.721093,0.307561,-0.353924
1663402760.358835,-0.510050,-0.721118,0.307529,-0.353925
1663402760.368881,-0.510293,-0.720834,0.307487,-0.354190
1663402760.378926,-0.510304,-0.720831,0.307479,-0.354187
1663402760.388972,-0.509933,-0.721116,0.307714,-0.353939
1663402760.399018,-0.510272,-0.720777,0.307593,-0.354246
1663402760.409064,-0.510123,-0.720885,0.307672,-0.354170
1663402760.419110,-0.510143,-0.720829,0.307754,-0.354186
1663402760.429156,-0.510415,-0.720579,0.307618,-0.354421
1663402760.439202,-0.510338,-0.720577,0.307744,-0.354427
1663402760.449248,-0.510416,-0.720492,0.307730,-0.354498
1663402760.459294,-0.510442,-0.720430,0.307730,-0.354587
1663402760.469339,-0.510437,-0.720391,0.307805,-0.354608
1663402760.479385,-0.510355,-0.720478,0.307815,-0.354541
1663402760.489431,-0.510493,-0.720278,0.307870,-0.354701
1663402760.499477,-0.510420,-0.720348,0.307868,-0.354665
1663402760.509523,-0.510375,-0.720354,0.307971,-0.354629
1663402760.519569,-0.510613,-0.720105,0.307846,-0.354900
1663402760.529615,-0.510502,-0.720167,0.307994,-0.354806
1663402760.539661,-0.510457,-0.720211,0.308034,-0.354745
1663402760.549707,-0.510914,-0.719753,0.307800,-0.355221
1663402760.559753,-0.510699,-0.719949,0.307974,-0.354981
1663402760.569798,-0.510386,-0.720278,0.308113,-0.354643
1663402760.579844,-0.510686,-0.719977,0.307988,-0.354931
1663402760.589890,-0.510934,-0.719746,0.307883,-0.355135
1663402760.599936,-0.510729,-0.719943,0.308034,-0.354900
1663402760.609982,-0.510773,-0.719912,0.308022,-0.354909
1663402760.620028,-0.510983,-0.719735,0.307920,-0.355054
1663402760.630074,-0.511208,-0.719514,0.307824,-0.355260
1663402760.640120,-0.511239,-0.719502,0.307819,-0.355247
1663402760.650166,-0.510976,-0.719776,0.307976,-0.354932
1663402760.660212,-0.511045,-0.719705,0.307968,-0.354984
1663402760.670257,-0.511573,-0.719212,0.307653,-0.355495
1663402760.680303,-0.511570,-0.719197,0.307739,-0.355455
