1663402756.205969,66.255798,-97.796967,-47.212051
1663402756.246010,63.738922,-100.601410,-46.741898
1663402756.286054,58.832489,-104.549377,-48.809097
1663402756.326099,53.570145,-106.545197,-54.028702
1663402756.366138,50.236115,-106.045532,-61.153931
1663402756.406180,47.273849,-105.564819,-65.473969
1663402756.446224,46.541611,-105.484116,-64.913925
1663402756.486266,47.066711,-105.807892,-64.306763
1663402756.526312,47.692261,-105.797409,-64.035400
1663402756.566352,48.610794,-105.654526,-63.581573
1663402756.606389,49.733902,-105.675171,-61.630814
1663402756.646433,50.090500,-105.276779,-59.845108
1663402756.686473,50.278900,-105.634460,-59.610016
1663402756.726510,49.210800,-106.073318,-60.236984
1663402756.766554,48.235474,-105.998596,-62.229645
1663402756.806592,47.670517,-105.995682,-62.799545
1663402756.846634,47.474670,-105.887039,-62.397995
1663402756.886679,47.063324,-106.202011,-62.524078
1663402756.926723,45.732513,-107.004242,-62.516052
1663402756.966765,45.162430,-107.225128,-62.393768
1663402757.006810,44.276138,-106.450867,-64.853561
1663402757.046851,45.197433,-105.432983,-65.073257
1663402757.086896,47.523865,-105.788818,-63.097580
1663402757.126940,48.672348,-106.546310,-61.820938
1663402757.166980,50.272369,-106.436920,-60.839722
1663402757.207027,49.050842,-105.882797,-63.810654
1663402757.267091,43.576141,-102.749329,-74.895660
1663402757.307133,41.623810,-102.024170,-79.781555
1663402757.347183,40.705673,-100.396347,-85.070389
1663402757.387233,37.861847,-98.863098,-89.363342
1663402757.427284,32.286560,-94.960510,-98.248322
1663402757.467327,24.958878,-92.153824,-103.147324
1663402757.507369,15.796799,-90.174728,-105.260178
1663402757.547415,3.196609,-85.674210,-105.821777
1663402757.587461,-9.189972,-79.837860,-103.799744
1663402757.627503,-13.112549,-76.718063,-99.342697
1663402757.667548,-9.816711,-75.851334,-100.593567
1663402757.707588,-15.795471,-72.604065,-99.506973
1663402757.747635,-22.721680,-70.105072,-97.317917
1663402757.787681,-22.507111,-71.614136,-97.362122
1663402757.827726,-19.807327,-73.297913,-97.377167
1663402757.867769,-15.027008,-76.379822,-97.598938
1663402757.907809,-11.102325,-77.681259,-98.357635
1663402757.947857,-12.161697,-76.762863,-98.874786
1663402757.987907,-11.804214,-75.153152,-99.612030
1663402758.027951,-11.580917,-74.880966,-100.429489
1663402758.067993,-12.434372,-75.247375,-98.320862
1663402758.108036,-11.568329,-76.460068,-98.261429
1663402758.148074,-13.638031,-78.322937,-95.026428
1663402758.188112,-14.217773,-80.254745,-91.225708
1663402758.228153,-12.170456,-82.726379,-88.620972
1663402758.268198,-6.156998,-84.727234,-89.178574
1663402758.308246,0.103699,-85.679581,-90.260941
1663402758.348294,5.896774,-85.071991,-87.635086
1663402758.388342,10.398056,-84.310623,-79.578217
1663402758.428390,13.411942,-83.737900,-61.713547
1663402758.468435,18.690994,-84.477402,-52.156647
1663402758.508484,18.963547,-81.829422,-52.776199
1663402758.548532,21.510605,-82.640884,-52.267334
1663402758.588572,21.154770,-82.676163,-51.765335
1663402758.628613,20.738724,-82.127701,-52.013474
1663402758.668653,20.535461,-81.755829,-52.025009
1663402758.708697,21.507782,-82.142776,-51.783936
1663402758.748738,20.885727,-82.273849,-51.799881
1663402758.788776,20.609177,-81.747452,-51.990189
1663402758.828820,20.444580,-81.392288,-52.490891
1663402758.868862,21.448074,-81.456375,-52.778442
1663402758.908901,21.340210,-82.138123,-52.227585
1663402758.948941,21.101349,-81.666397,-51.528427
1663402758.988983,21.226089,-80.948990,-51.712372
1663402759.029018,21.913849,-79.876648,-52.443207
1663402759.069051,21.310318,-80.152512,-51.732544
1663402759.109087,20.112915,-79.826065,-50.938538
1663402759.149124,19.599197,-80.251709,-50.550964
1663402759.189159,20.103073,-80.224625,-51.316345
1663402759.229195,20.136200,-81.496155,-51.101089
1663402759.269227,19.613022,-81.185684,-51.381775
1663402759.309265,19.161270,-81.129868,-51.823120
1663402759.349304,19.761307,-80.802963,-52.273468
1663402759.389348,20.224503,-82.062485,-52.137283
1663402759.429394,19.680435,-81.607574,-51.980026
1663402759.469437,19.596100,-81.640961,-51.570953
1663402759.509477,20.306305,-81.123383,-52.081009
1663402759.549519,20.662155,-81.987152,-51.607666
1663402759.589563,20.250351,-81.487000,-51.830704
1663402759.629614,19.833893,-81.146057,-52.028549
1663402759.669652,20.434906,-80.687881,-52.122849
1663402759.709690,20.555328,-81.474152,-51.680115
1663402759.749729,19.930542,-80.874725,-51.632904
1663402759.789765,19.597748,-80.403030,-51.591751
1663402759.829803,20.312546,-80.046295,-51.979324
1663402759.869837,20.148239,-80.992508,-51.442352
1663402759.909876,19.673553,-80.642319,-51.309738
1663402759.949909,19.235870,-80.204697,-51.187927
1663402759.989950,20.172241,-80.259201,-51.546875
1663402760.029988,19.805237,-81.091965,-51.279434
1663402760.070026,19.270966,-80.612701,-51.233139
1663402760.110065,18.942139,-80.085358,-51.841812
