1663402780.001873,22.928195,120.280117,5.548631,25.137610,6.741468,0,254.494568,10.002727
1663402781.001831,22.928170,120.279997,8.198497,25.143813,9.959134,0,254.494568,11.420079
1663402782.001792,22.928138,120.279881,5.680013,25.058433,6.984683,0,254.494568,11.420079
1663402783.001757,22.928109,120.279734,6.612531,25.034620,8.221717,0,254.494568,13.081937
1663402784.001726,22.928071,120.279590,10.809160,25.008834,13.489499,0,254.460297,13.964979
1663402785.001698,22.928027,120.279457,8.138333,25.037343,10.917087,0,254.411835,13.826391
1663402786.001671,22.927993,120.279326,5.208502,24.986392,6.876669,0,254.559814,13.826391
1663402787.001649,22.927963,120.279207,5.187105,24.874569,6.874966,0,254.559814,13.452118
1663402788.001626,22.927957,120.279115,5.286986,23.388444,2.423287,0,254.684570,11.782069
1663402789.001609,22.927939,120.279038,5.233985,23.275872,2.535733,0,254.684570,9.806599
1663402790.001593,22.927924,120.278974,5.196868,22.992207,2.610958,0,254.684570,8.239763
1663402791.001579,22.927913,120.278927,5.173364,23.183643,2.657224,0,254.684570,6.393872
1663402792.001566,22.927911,120.278918,5.120046,22.194482,2.758563,0,254.684570,3.241367
1663402793.001557,22.927922,120.278868,5.123107,24.154296,2.752873,0,254.684570,3.442553
1663402794.001548,22.927899,120.278842,5.140892,24.635326,2.719516,0,297.423997,4.323881
1663402795.001542,22.928011,120.278822,5.134771,24.617778,2.731055,0,3.049995,4.640966
1663402796.001537,22.928087,120.278827,5.127781,24.205597,2.744158,0,3.056740,6.420545
1663402797.001533,22.928173,120.278832,5.096248,23.953193,2.802283,0,3.056740,8.095666
1663402798.001531,22.928271,120.278839,5.082388,24.379384,2.827343,0,4.013638,9.719561
1663402799.001534,22.928372,120.278842,4.829117,25.032754,3.241012,0,3.312751,10.894207
1663402800.001529,22.928487,120.278850,4.838231,25.104135,3.227392,0,3.867960,12.055879
1663402801.001530,22.928615,120.278860,4.841628,25.459414,3.222293,0,3.867960,13.298646
1663402802.001533,22.928740,120.278870,4.848832,25.415478,3.211442,0,1.772465,13.931092
1663402803.001535,22.928860,120.278881,4.851155,24.734899,3.207933,0,1.772465,14.020457
1663402804.001540,22.928963,120.278891,4.857441,24.786611,3.198407,0,1.772465,13.005091
1663402805.001544,22.929039,120.278879,4.861629,24.594372,3.192037,0,0.000000,10.929139
1663402806.001551,22.929090,120.278879,4.869886,23.901810,3.179426,0,0.000000,8.173487
1663402807.001557,22.929134,120.278897,4.892200,23.422731,3.144983,0,9.673717,6.052471
1663402808.001563,22.929156,120.278915,4.946761,24.442822,3.058446,0,9.673717,3.873318
1663402809.001572,22.929164,120.278853,4.968294,24.760646,3.023341,0,307.323420,2.543156
1663402810.001580,22.929174,120.278794,5.009471,24.773390,2.954613,0,274.984619,3.951542
1663402811.001590,22.929154,120.278703,5.049479,24.567863,2.885705,0,270.999237,6.608198
1663402812.001597,22.929143,120.278592,5.084100,24.715107,2.824264,0,271.384430,9.094849
1663402813.001608,22.929144,120.278467,5.092210,24.241419,2.809614,0,271.384430,11.060665
1663402814.001618,22.929151,120.278327,5.112767,23.944378,2.772030,0,271.384430,13.014138
1663402815.001628,22.929162,120.278192,5.098426,25.915303,2.798319,0,271.324493,13.682806
1663402816.001640,22.929172,120.278067,5.094966,22.716312,2.804614,0,271.324493,13.906707
1663402817.001652,22.929173,120.277943,5.125877,22.424590,2.747711,0,271.506073,13.633762
1663402818.001665,22.929169,120.277837,5.135513,22.246263,2.729661,0,271.506073,12.648033
1663402819.001678,22.929169,120.277762,5.133222,22.398848,2.733965,0,271.506073,10.788156
1663402820.001690,22.929171,120.277706,5.154253,22.837138,2.694108,0,271.506073,8.565123
1663402821.001703,22.929169,120.277682,5.152418,22.700180,2.697615,0,271.506073,5.693194
1663402822.001716,22.929170,120.277672,5.147179,23.019167,2.707597,0,271.506073,2.983163
1663402823.001729,22.929176,120.277670,5.176268,21.622660,2.651564,0,271.506073,0.635537
1663402824.001744,22.929178,120.277661,5.185452,22.437839,2.633558,0,271.506073,0.000000
1663402825.001760,22.929211,120.277643,5.174644,22.303514,2.654731,0,271.506073,1.538158
1663402826.001772,22.929198,120.277631,5.139721,23.144354,2.721729,0,271.506073,2.266436
1663402827.001787,22.929292,120.277571,5.122868,23.653083,2.753319,0,6.841704,3.180780
1663402828.001801,22.929353,120.277579,5.121354,23.711516,2.756134,0,6.841704,5.052057
1663402829.001816,22.929436,120.277590,5.113169,23.227640,2.771289,0,6.841704,7.515973
1663402830.001832,22.929520,120.277593,4.896066,23.376051,3.138961,0,6.841704,8.660759
1663402831.001846,22.929627,120.277607,4.895083,24.499831,3.140494,0,6.841704,10.306444
1663402832.001860,22.929751,120.277625,4.915200,22.696616,3.108914,0,6.841704,12.163471
1663402833.001877,22.929886,120.277642,4.942857,23.209782,3.064751,0,6.841704,13.831823
1663402834.001893,22.930028,120.277660,4.996927,23.644806,2.975778,0,6.841704,15.316544
1663402835.001909,22.930160,120.277686,5.039060,22.178700,2.903862,0,6.841704,15.604662
1663402836.001925,22.930284,120.277691,5.084289,22.703133,2.823923,0,2.399699,14.998063
1663402837.001940,22.930397,120.277701,5.108089,23.271405,2.780641,0,8.891862,13.719215
1663402838.001957,22.930502,120.277716,5.129047,23.192322,2.741789,0,7.165339,12.628186
1663402839.001972,22.930598,120.277729,5.146765,22.712964,2.708385,0,7.142817,11.430044
1663402840.001989,22.930688,120.277741,9.710236,22.501536,2.666696,0,7.142817,10.558057
1663402841.002005,22.930769,120.277752,15.459797,23.411473,2.650294,0,7.142817,10.066436
1663402842.002022,22.930793,120.277995,5.190035,23.869302,2.624513,0,46.251472,9.965669
1663402843.002038,22.930870,120.278059,5.257629,22.362776,2.486338,0,46.251472,10.218991
1663402844.002054,22.930864,120.278162,5.305122,22.294119,2.383321,0,69.730194,9.927956
1663402845.002070,22.930881,120.278254,5.416788,21.873830,2.246498,0,79.439453,9.996797
1663402846.002087,22.930885,120.278376,5.515489,23.511619,2.240279,0,90.000000,11.051055
1663402847.002105,22.930895,120.278505,5.708738,20.285673,2.207152,0,89.208908,12.060437
1663402848.002121,22.930886,120.278614,5.801733,21.582417,2.185300,0,89.738708,11.871742
1663402849.002137,22.930897,120.278727,5.851753,22.029239,2.213947,0,89.738708,11.639715
1663402850.002300,22.930887,120.278853,5.753118,21.241678,2.247665,0,89.738708,11.847556
1663402851.002172,22.930910,120.278995,5.556235,22.086531,2.304703,0,77.748604,12.452592
1663402852.002189,22.930935,120.279121,5.386423,23.386674,2.379467,0,77.748604,12.740080
1663402853.002206,22.930988,120.279251,5.291331,22.313787,2.413783,0,67.006294,12.846608
1663402854.002223,22.931034,120.279367,5.269558,23.930998,2.460955,0,67.006294,12.672650
1663402855.002241,22.931091,120.279483,5.274926,21.948687,2.449428,0,57.180058,12.505705
1663402856.002257,22.931157,120.279592,5.255961,23.119280,2.489863,0,56.664711,12.876270
1663402857.002275,22.931268,120.279698,5.248440,23.254705,2.505676,0,44.239731,13.856995
1663402858.002290,22.931366,120.279801,5.213344,23.211077,2.577903,0,44.289227,14.507401
1663402859.002308,22.931461,120.279901,5.230103,23.234778,2.543729,0,44.289227,14.801985
1663402860.002326,22.931559,120.280000,5.184662,23.293025,2.635113,0,42.819206,15.206454
1663402861.002343,22.931686,120.280082,5.161933,22.369930,2.679363,0,30.294207,15.564749
1663402862.002361,22.931833,120.280088,5.153599,22.825516,2.695359,0,28.220329,15.311223
1663402863.002378,22.931948,120.280122,5.136784,22.237746,2.727268,0,21.867177,14.510784
1663402864.002395,22.932065,120.280149,5.093480,23.629283,2.807312,0,16.561609,13.801180
1663402865.002422,22.932186,120.280175,5.069087,25.650264,2.851122,0,13.691265,13.554033
1663402866.002430,22.932315,120.280152,5.050848,23.791813,2.883310,0,0.000000,13.556354
1663402867.002447,22.932425,120.280093,5.162378,23.562240,2.678506,0,342.159729,13.751974
1663402868.002464,22.932524,120.280036,9.333410,23.589411,2.686975,0,333.303558,13.673617
1663402869.002482,22.932620,120.279984,10.516559,24.274406,2.592898,0,333.637604,13.235157
1663402870.002500,22.932720,120.279931,12.727628,24.164345,2.713439,0,333.637604,13.186159
1663402871.002517,22.932760,120.279851,19.900105,20.588404,2.559927,0,317.700073,13.162975
1663402872.002534,22.932815,120.279769,15.370013,22.775377,2.643385,0,304.838867,12.846940
1663402873.002553,22.932874,120.279677,6.449172,22.887506,2.741974,0,304.838867,11.937902
1663402874.002569,22.932891,120.279579,10.418386,24.053646,2.794605,0,290.864563,11.631418
1663402875.002586,22.932916,120.279480,11.088115,24.923719,2.991874,0,283.583069,11.437760
1663402876.002604,22.932943,120.279361,6.211188,25.130303,3.026310,0,283.583069,11.588805
1663402877.002622,22.932933,120.279242,6.142717,26.016458,3.187906,0,270.000000,12.263445
1663402878.002639,22.932933,120.279108,5.877767,27.141311,3.320677,0,270.000000,12.771370
1663402879.003012,22.932891,120.278991,5.543147,27.045708,3.342677,0,254.426514,13.353696
1663402880.002673,22.932841,120.278869,5.207334,27.053376,3.367232,0,244.404770,14.020545
1663402881.002692,22.932796,120.278740,5.094574,29.802429,3.456686,0,243.565247,14.356673
1663402882.002709,22.932743,120.278623,5.024790,28.031731,3.539427,0,244.185944,14.450397
1663402883.002727,22.932682,120.278514,4.898534,30.973473,3.486442,0,238.096420,13.925210
1663402884.002744,22.932616,120.278397,4.792511,29.751153,3.523956,0,238.140427,13.978031
1663402885.002762,22.932533,120.278293,4.958432,26.043427,3.039489,0,237.871613,14.140676
1663402886.002780,22.932471,120.278171,4.909540,27.075476,3.117844,0,246.158020,14.178356
1663402887.000932,22.932423,120.278034,4.901210,25.319651,3.130922,0,244.780228,14.429174
1663402888.000953,22.932402,120.277883,4.836120,24.746716,3.230554,0,259.057587,14.819402
1663402889.000941,22.932379,120.277740,4.813847,27.650220,3.263650,0,262.914978,14.784272
1663402890.000953,22.932371,120.277604,4.832470,26.804613,3.236012,0,262.914978,14.141050
1663402891.000933,22.932362,120.277464,4.824807,25.799171,3.247425,0,264.197998,13.779148
1663402892.000943,22.932337,120.277319,4.806125,24.106514,3.275012,0,266.944885,14.019613
1663402893.000917,22.932342,120.277167,4.792648,25.669363,3.294702,0,266.944885,14.569196
1663402894.000925,22.932333,120.277018,4.768709,23.817596,3.329257,0,266.944885,14.870427
1663402895.000897,22.932316,120.276865,4.741928,26.088953,3.367292,0,266.944885,15.292006
1663402896.000903,22.932304,120.276714,4.698557,26.085422,3.427550,0,266.944885,15.419365
1663402897.000887,22.932294,120.276565,4.652612,26.525050,3.489662,0,266.958588,15.476052
1663402898.000883,22.932286,120.276415,4.659921,25.937508,3.479896,0,266.838226,15.468296
1663402899.000854,22.932280,120.276267,4.655896,24.471613,3.485279,0,266.960754,15.421217
1663402900.000858,22.932277,120.276116,4.623003,24.139703,3.528793,0,266.960754,15.494734
1663402901.000827,22.932274,120.275957,4.576306,25.138369,3.589144,0,266.960754,15.643961
1663402902.000833,22.932275,120.275790,4.558832,24.967643,3.642676,0,266.960754,16.023053
1663402903.000802,22.932253,120.275626,4.544791,22.493770,3.663922,0,266.960754,16.401934
1663402904.000808,22.932246,120.275458,4.552218,22.910064,3.749174,0,270.000000,16.738317
1663402905.000779,22.932252,120.275289,4.527762,22.457543,3.908547,0,270.173676,17.176579
1663402906.000783,22.932246,120.275124,4.515029,20.615366,3.917904,0,270.173676,17.217791
1663402907.000787,22.932241,120.274957,4.515297,22.926001,3.925395,0,270.173676,17.141345
1663402908.000792,22.932238,120.274796,4.509781,22.782704,3.999333,0,270.581238,16.980615
1663402909.000797,22.932236,120.274628,4.490701,21.728023,4.054966,0,270.581238,17.051725
1663402910.000804,22.932236,120.274457,4.492060,19.573875,4.075635,0,267.026550,17.220682
1663402911.000811,22.932228,120.274280,4.480938,19.984001,4.079835,0,267.026550,17.705111
1663402912.000819,22.932218,120.274085,4.473826,22.873609,4.147261,0,270.428802,18.548240
1663402913.000826,22.932215,120.273905,4.470436,19.995264,4.180998,0,270.428802,18.659588
1663402914.000835,22.932209,120.273721,4.454864,22.047332,4.187446,0,270.428802,18.740766
1663402915.000845,22.932210,120.273541,4.455908,21.790335,4.199874,0,270.428802,18.557787
1663402916.000854,22.932213,120.273367,4.469084,18.316484,4.121064,0,270.428802,18.232483
1663402917.000864,22.932213,120.273184,4.471128,19.809573,4.115459,0,270.428802,18.339169
1663402918.000875,22.932216,120.273003,4.488986,17.390503,4.110163,0,270.428802,18.411902
1663402919.000885,22.932217,120.272819,4.506769,18.366160,4.109754,0,270.428802,18.635774
1663402920.000896,22.932219,120.272632,4.548705,18.482300,4.102353,0,270.428802,18.878843
1663402921.000908,22.932221,120.272443,4.567177,18.318139,4.189008,0,270.428802,18.957880
1663402922.000920,22.932226,120.272254,4.566408,17.244641,4.102666,0,270.428802,18.980950
1663402923.000931,22.932229,120.272063,4.575978,19.001539,4.075060,0,270.428802,19.005574
1663402924.000944,22.932231,120.271889,4.574977,16.907914,4.062054,0,270.428802,18.414131
1663402925.000957,22.932231,120.271706,4.581300,17.908053,4.104588,0,270.428802,18.524880
1663402926.000971,22.932232,120.271526,4.592167,16.467727,4.177105,0,270.428802,18.639963
1663402927.000983,22.932232,120.271339,4.569892,17.075230,4.202362,0,270.428802,18.889267
1663402928.000997,22.932232,120.271158,4.567373,16.351398,4.207012,0,270.428802,18.970664
1663402929.001010,22.932233,120.270963,4.581377,18.796422,4.091633,0,270.428802,19.373506
1663402930.001024,22.932232,120.270768,4.584429,21.075283,4.042548,0,270.428802,19.893458
1663402931.001037,22.932235,120.270571,4.577145,21.896599,4.086903,0,270.428802,20.234796
1663402932.001052,22.932237,120.270374,4.581363,21.006967,4.037584,0,270.428802,20.434257
1663402933.001066,22.932239,120.270172,4.580330,21.245099,4.042691,0,270.428802,20.757406
1663402934.001081,22.932240,120.269966,4.573866,21.638803,4.038532,0,270.428802,21.058610
1663402935.001096,22.932240,120.269757,4.575056,22.739364,4.048701,0,270.428802,21.434206
1663402936.001110,22.932243,120.269549,4.569927,20.799550,4.050680,0,270.428802,21.891550
1663402937.001125,22.932242,120.269333,4.572376,21.027841,4.094339,0,270.428802,22.451442
1663402938.001140,22.932236,120.269098,4.581404,24.938047,4.045652,0,273.301788,23.360940
1663402939.001154,22.932238,120.268861,4.574835,26.095364,4.007650,0,273.301788,24.130985
1663402940.001170,22.932246,120.268623,4.567726,25.041096,3.988775,0,273.301788,24.553163
1663402941.001184,22.932255,120.268381,4.561099,25.328397,3.986476,0,273.301788,24.578770
1663402942.001200,22.932271,120.268147,4.563371,24.546769,3.978581,0,273.301788,24.236508
1663402943.001215,22.932291,120.267907,4.556308,25.370436,3.945531,0,277.116425,24.097273
1663402944.001231,22.932310,120.267683,4.560283,22.346612,3.905117,0,277.116425,23.711739
1663402945.001247,22.932329,120.267455,4.557706,23.123916,3.883733,0,277.116425,23.435091
1663402946.001262,22.932344,120.267235,4.568293,23.897559,3.870306,0,276.990997,22.953076
1663402947.001277,22.932370,120.267017,4.566206,23.247491,3.854126,0,276.990997,22.646833
1663402948.001294,22.932402,120.266800,4.536821,22.842494,3.854778,0,277.178314,22.461828
1663402949.001310,22.932434,120.266581,4.512142,23.157170,3.857267,0,281.264008,22.465857
1663402950.001325,22.932474,120.266364,4.505307,22.648001,3.854460,0,281.264008,23.012257
1663402951.001341,22.932521,120.266133,4.505837,22.459157,3.874829,0,281.264008,23.969874
1663402952.001357,22.932575,120.265891,4.517498,23.362381,3.852788,0,281.264008,24.997747
1663402953.001374,22.932633,120.265643,4.518328,22.967787,3.854101,0,285.919739,25.709732
1663402954.001389,22.932693,120.265395,4.514860,23.441977,3.857782,0,285.919739,25.872192
1663402955.001405,22.932758,120.265151,4.526314,23.964742,3.844711,0,285.919739,25.844149
1663402956.001421,22.932828,120.264906,4.534479,23.556358,3.831308,0,285.919739,26.017825
1663402957.001438,22.932899,120.264667,4.523837,23.145803,3.830060,0,287.131287,25.935762
1663402958.001453,22.932971,120.264429,4.506620,23.482162,3.830477,0,287.783539,25.647075
1663402959.001470,22.933052,120.264196,4.500361,22.329894,3.818080,0,287.783539,25.333673
1663402960.001489,22.933135,120.263967,4.499457,22.266155,3.777328,0,292.439453,25.053431
1663402961.001502,22.933220,120.263740,4.505939,22.547455,3.773765,0,292.044516,24.795348
1663402962.001519,22.933310,120.263519,4.529352,21.882985,3.769736,0,293.217043,24.492480
1663402963.001534,22.933401,120.263305,4.552463,21.593478,3.737881,0,294.362234,24.182512
1663402964.001551,22.933498,120.263096,4.567266,21.106895,3.742854,0,295.911202,23.883408
1663402965.001567,22.933593,120.262886,4.565545,21.374213,3.756858,0,296.935847,23.663514
1663402966.001583,22.933692,120.262683,4.565915,22.144071,3.766804,0,298.091130,23.412434
1663402967.001599,22.933799,120.262486,4.561367,20.873766,3.775481,0,299.469690,23.139186
1663402968.001616,22.933907,120.262290,4.553411,20.805724,3.814249,0,300.628528,22.932466
1663402969.001632,22.934023,120.262101,4.552995,17.703815,3.774408,0,301.809926,22.732352
1663402970.001650,22.934133,120.261919,4.561032,17.709546,3.780726,0,302.721702,22.456845
1663402971.001666,22.934243,120.261740,4.564294,17.907769,3.795451,0,303.634419,22.180501
1663402972.001683,22.934356,120.261565,4.568354,17.783260,3.808868,0,304.847259,21.916984
1663402973.001698,22.934469,120.261392,4.575101,17.993684,3.761749,0,305.950328,21.889193
1663402974.001714,22.934589,120.261220,4.585018,18.100193,3.735190,0,307.045691,22.021650
1663402975.001732,22.934712,120.261050,4.593249,17.424035,3.762294,0,307.914073,22.192906
1663402976.001748,22.934837,120.260883,4.596468,17.364798,3.801072,0,308.915780,22.098500
1663402977.001764,22.934965,120.260716,4.587467,16.831316,3.845775,0,309.989584,21.946793
1663402978.001781,22.935094,120.260552,4.555565,16.506693,3.888946,0,310.655999,21.800142
1663402979.001798,22.935222,120.260393,4.543189,16.699836,3.924070,0,311.609505,21.665505
1663402980.001814,22.935353,120.260236,4.534337,15.857471,3.970326,0,312.195384,21.553578
1663402981.001830,22.935482,120.260083,4.535690,15.329221,4.004523,0,312.615066,21.377915
1663402982.001847,22.935614,120.259934,4.534348,13.939880,3.951755,0,313.105974,21.218731
1663402983.001863,22.935747,120.259790,4.522104,13.339294,3.979859,0,313.886009,21.036723
1663402984.001880,22.935880,120.259643,4.506132,13.287949,3.963252,0,314.565014,20.888667
1663402985.001896,22.936014,120.259502,4.491519,13.017878,3.942080,0,315.255041,20.677774
1663402986.001912,22.936145,120.259363,4.487293,13.337034,3.879044,0,315.812394,20.389851
1663402987.001929,22.936274,120.259227,4.490372,14.357621,3.856378,0,316.104863,19.871107
1663402988.001946,22.936405,120.259100,4.825210,12.574399,3.246827,0,316.457389,19.428550
1663402989.001963,22.936530,120.258974,4.883452,12.383572,3.158550,0,316.876080,18.905502
1663402990.001979,22.936656,120.258851,4.902585,12.216470,3.128769,0,317.319417,18.552081
1663402991.001996,22.936776,120.258731,4.909314,12.459355,3.118200,0,317.530232,18.333910
1663402992.002012,22.936903,120.258608,4.912785,12.616959,3.112728,0,317.739993,18.589017
1663402993.002029,22.937032,120.258481,4.899016,12.990234,3.134355,0,317.864825,18.917718
1663402994.002045,22.937161,120.258357,4.892438,12.888559,3.144613,0,318.222281,19.058281
1663402995.002062,22.937261,120.258202,4.885724,13.973749,3.155034,0,320.947601,18.841067
1663402996.002122,22.937392,120.258088,4.874022,14.326102,3.173081,0,321.148285,18.578683
1663402997.002095,22.937523,120.257974,4.862740,14.699974,3.190344,0,321.148285,18.635530
1663402998.002111,22.937658,120.257857,4.846539,15.088302,3.214902,0,321.359711,19.022916
1663402999.002129,22.937790,120.257737,4.831192,15.354540,3.237920,0,318.107330,19.168388
1663403000.002144,22.937918,120.257614,4.819526,14.922995,3.255258,0,317.863861,18.905481
1663403001.002162,22.938042,120.257492,4.806850,15.919294,3.273947,0,317.863861,18.486234
1663403002.002178,22.938163,120.257374,4.793851,15.616172,3.292952,0,317.773163,18.143439
1663403003.002195,22.938284,120.257256,4.786246,15.679810,3.303996,0,318.786530,17.976732
1663403004.002211,22.938406,120.257141,4.768523,15.844850,3.329524,0,318.786530,17.929041
1663403005.002228,22.938528,120.257025,4.747527,15.884409,3.359394,0,318.786530,18.059405
1663403006.002244,22.938652,120.256908,4.734359,16.496562,3.377926,0,318.414429,18.283320
1663403007.002262,22.938778,120.256787,4.725928,15.778255,3.389711,0,318.253052,18.684663
1663403008.002278,22.938905,120.256665,4.702910,15.986295,3.421575,0,318.253052,19.004208
1663403009.002294,22.939033,120.256542,4.700202,18.275785,3.425295,0,318.253052,19.156853
1663403010.002325,22.939163,120.256417,4.698381,18.538243,3.427791,0,318.253052,19.270276
1663403011.002326,22.939293,120.256290,4.701877,17.567867,3.422994,0,318.269836,19.378268
1663403012.002345,22.939424,120.256164,4.692901,18.420887,3.435290,0,318.269836,19.584864
1663403013.000511,22.939556,120.256037,4.676597,18.734724,3.457452,0,318.269836,19.818069
1663403014.000530,22.939703,120.255917,4.660182,18.570315,3.479546,0,318.269836,20.088496
1663403015.000518,22.939835,120.255774,4.638042,18.611452,3.509003,0,313.563568,20.431211
1663403016.000538,22.939964,120.255631,4.641835,19.113941,3.503985,0,314.077515,20.655269
1663403017.000522,22.940098,120.255484,4.637622,18.422370,3.509558,0,314.077515,21.179034
1663403018.000539,22.940231,120.255336,4.633719,16.596910,3.514710,0,313.659393,21.587223
1663403019.000518,22.940359,120.255175,4.626918,17.630039,3.523658,0,308.738556,21.839964
1663403020.000534,22.940469,120.254999,4.619550,17.458071,3.533312,0,308.738556,21.976841
1663403021.000515,22.940592,120.254833,4.608890,17.966456,3.547205,0,308.767303,21.919199
1663403022.000530,22.940712,120.254672,4.615452,15.854267,3.538664,0,308.598389,21.629815
1663403023.000509,22.940842,120.254516,4.599571,16.015959,3.559281,0,303.731232,21.425597
1663403024.000526,22.940940,120.254333,4.598596,16.315734,3.574472,0,308.173767,21.545979
1663403025.000511,22.941051,120.254160,4.610562,16.996923,3.570896,0,303.636078,21.663266
1663403026.000526,22.941156,120.253979,4.625698,16.929601,3.558951,0,301.222015,22.124007
1663403027.000510,22.941263,120.253787,4.632428,17.292622,3.623189,0,301.155304,22.828203
1663403028.000542,22.941371,120.253594,4.631976,17.992867,3.692336,0,301.155304,23.234366
1663403029.000505,22.941479,120.253402,4.646495,17.662090,3.770478,0,301.155304,23.121941
1663403030.000521,22.941568,120.253201,8.083842,18.779538,3.815803,0,300.180847,22.723552
1663403031.000505,22.941649,120.253012,9.982221,19.285080,3.870234,0,295.007263,22.192971
1663403032.000516,22.941822,120.252870,4.663156,19.736092,3.884830,0,300.029559,21.269521
1663403033.000532,22.941909,120.252700,4.683981,21.336265,3.842518,0,300.254146,19.670150
1663403034.000546,22.941996,120.252549,4.693029,20.660388,3.797857,0,300.729139,18.164548
1663403035.000561,22.942079,120.252409,4.696312,20.870019,3.811857,0,301.806762,17.042725
1663403036.000576,22.942160,120.252273,4.690517,20.306483,3.837533,0,301.938595,16.617821
1663403037.000590,22.942237,120.252136,4.662461,20.641802,3.859595,0,303.160400,16.344131
1663403038.000604,22.942310,120.251994,4.653405,20.450405,3.872323,0,303.538574,16.543612
1663403039.000621,22.942371,120.251845,4.660700,22.060990,3.852412,0,298.402588,16.941600
1663403040.000635,22.942427,120.251690,4.688333,22.483670,3.885123,0,292.590273,17.411610
1663403041.000654,22.942484,120.251531,4.667043,21.415651,3.915511,0,292.018850,17.668385
1663403042.000664,22.942542,120.251367,4.668740,21.747573,3.931266,0,292.176791,17.826476
1663403043.000679,22.942600,120.251209,4.680964,21.352820,3.972330,0,292.633310,17.809934
1663403044.000695,22.942663,120.251049,4.707529,20.365722,4.027399,0,293.029693,17.820518
1663403045.000712,22.942719,120.250888,4.667406,20.744486,4.024286,0,292.738278,17.859645
1663403046.000726,22.942777,120.250727,4.670452,21.220184,4.026926,0,292.974736,18.045515
1663403047.000742,22.942840,120.250565,4.658662,20.773316,4.078299,0,294.246183,18.066748
1663403048.000759,22.942913,120.250411,4.657126,20.765474,4.015895,0,294.876190,17.965926
1663403049.000773,22.943005,120.250268,4.659439,19.880295,3.955429,0,314.501770,17.856748
1663403050.000790,22.943117,120.250141,4.681784,19.411666,3.902426,0,316.281281,17.738979
1663403051.000806,22.943247,120.250025,4.647295,19.104198,3.857222,0,327.517334,17.762269
1663403052.000822,22.943394,120.249938,4.612505,17.607119,3.855550,0,327.517334,17.975193
1663403053.000837,22.943546,120.249869,4.572412,18.889051,3.839598,0,338.192413,18.226071
1663403054.000853,22.943718,120.249820,4.540034,17.621664,3.791758,0,344.241974,18.774134
1663403055.000868,22.943888,120.249768,4.522165,17.553656,3.740180,0,344.962494,19.109257
1663403056.000886,22.944057,120.249720,4.501540,17.236995,3.701071,0,344.962494,19.086351
1663403057.000901,22.944224,120.249670,4.496683,16.875101,3.688411,0,344.962494,19.009359
1663403058.000917,22.944386,120.249587,4.512055,16.863643,3.669591,0,346.541473,19.005590
1663403059.000933,22.944551,120.249544,4.546858,16.521445,3.626378,0,346.541473,18.955491
1663403060.000950,22.944721,120.249500,4.580204,16.328602,3.598803,0,346.541473,19.182325
1663403061.000965,22.944897,120.249456,4.625954,15.728385,3.604497,0,347.480896,19.529326
1663403062.000982,22.945072,120.249414,4.676899,15.382641,3.589346,0,347.480896,19.642356
1663403063.001001,22.945244,120.249372,4.737829,15.473386,3.605028,0,347.205170,19.551558
1663403064.001014,22.945415,120.249330,4.793138,15.543000,3.581900,0,347.205170,19.341377
1663403065.001029,22.945592,120.249289,5.057530,11.980382,2.871572,0,349.472076,19.132671
1663403066.001083,22.945767,120.249261,5.114109,11.286453,2.769553,0,352.323486,18.903957
