1663402756.502506,4.830088,7.278944,5.087271,0.167774,0.191314,-0.143757
1663402756.512552,4.881105,6.925260,5.168511,0.156610,0.317876,-0.080784
1663402756.522597,4.838615,6.853745,5.298973,0.148608,0.402107,-0.059575
1663402756.532643,4.622426,6.874990,5.386496,0.161043,0.425290,-0.064857
1663402756.542689,4.546722,6.791357,5.568575,0.191484,0.400888,-0.091547
1663402756.552734,4.606567,6.569332,5.600741,0.236082,0.374895,-0.130407
1663402756.562780,4.539839,6.462509,5.518903,0.278153,0.371619,-0.142753
1663402756.572826,4.238670,6.597010,5.354479,0.291912,0.356087,-0.113198
1663402756.582872,3.971911,6.844320,5.222072,0.270591,0.285244,-0.066944
1663402756.592917,3.948422,7.113472,5.125572,0.232408,0.155097,-0.037357
1663402756.602963,4.166108,7.435588,5.168810,0.209468,-0.015043,-0.035096
1663402756.613009,4.365541,7.697559,5.344305,0.208768,-0.205157,-0.065931
1663402756.623054,4.475955,7.554530,5.349841,0.216523,-0.363422,-0.125023
1663402756.633100,4.541485,7.175562,5.090563,0.212673,-0.449922,-0.166253
1663402756.643146,4.534902,7.033280,4.767250,0.192927,-0.482919,-0.158771
1663402756.653192,4.710846,7.239895,4.705460,0.169483,-0.515048,-0.114707
1663402756.663237,4.908784,7.579066,4.880657,0.138257,-0.562966,-0.061806
1663402756.673283,4.982094,7.657014,4.920753,0.100987,-0.618452,-0.025105
1663402756.683329,5.043585,7.432745,4.966235,0.057098,-0.652347,0.002445
1663402756.693374,5.231199,7.707135,4.923147,0.035199,-0.661881,0.034124
1663402756.703420,5.273389,7.775956,5.034458,0.030617,-0.647732,0.061187
1663402756.713466,5.246010,7.630982,4.978802,0.026762,-0.599743,0.070889
1663402756.723512,5.239128,7.421973,4.980747,0.022672,-0.524887,0.066158
1663402756.733557,5.257530,7.420926,4.999598,0.012096,-0.428824,0.067072
1663402756.743603,5.220127,7.591484,5.002441,-0.008202,-0.330894,0.086798
1663402756.753649,5.238530,7.772066,5.109115,-0.029234,-0.246669,0.110362
1663402756.763694,5.271295,7.819643,5.144573,-0.045223,-0.176001,0.131413
1663402756.773740,5.102233,7.625596,5.131856,-0.056010,-0.107409,0.145892
1663402756.783785,4.881853,7.364821,5.010071,-0.072969,-0.018615,0.151018
1663402756.793831,4.800913,7.311709,4.810937,-0.093795,0.055052,0.156785
1663402756.803876,4.687357,7.350907,4.849537,-0.122181,0.103931,0.172097
1663402756.813922,4.585022,7.430501,4.694838,-0.153149,0.106134,0.194935
1663402756.823968,4.385140,7.349860,4.714736,-0.165309,0.055359,0.194635
1663402756.834014,4.478648,7.167333,4.730895,-0.154868,-0.005576,0.183360
1663402756.844059,4.470569,7.276700,4.592653,-0.118121,-0.052822,0.187677
1663402756.854105,4.434961,7.505607,4.589361,-0.051726,-0.105595,0.200827
1663402756.864151,4.483884,7.640557,4.741068,0.035253,-0.188520,0.201345
1663402756.874197,4.542832,7.630084,4.926887,0.135434,-0.312195,0.182716
1663402756.884243,4.626914,7.519072,5.146069,0.230993,-0.459765,0.140025
1663402756.894289,4.772337,7.426312,5.243018,0.309872,-0.597775,0.083129
1663402756.904335,4.886641,7.350159,5.219230,0.330401,-0.630860,0.001471
1663402756.914379,4.756628,6.629626,4.555399,0.323633,-0.615972,-0.096355
1663402756.924425,4.870483,6.981514,4.754982,0.333397,-0.606647,-0.140731
1663402756.934471,5.015308,8.113482,4.842057,0.299761,-0.647838,-0.097787
1663402756.944517,4.785653,8.095379,4.586369,0.073611,-0.967306,-0.135347
1663402756.954562,5.361810,7.298244,4.975361,-0.195157,-1.239060,-0.208345
1663402756.964608,5.353133,7.390106,4.387684,-0.363026,-1.252273,-0.218245
1663402756.974654,5.211599,7.747380,3.958296,-0.390813,-1.020971,-0.207739
1663402756.984699,5.446491,7.813808,3.459189,-0.325280,-0.670316,-0.188672
1663402756.994745,5.447239,7.908064,3.312718,-0.245486,-0.325663,-0.141475
1663402757.004791,5.387992,7.626045,2.970704,-0.218160,0.118908,-0.095846
1663402757.014838,5.130659,6.642044,2.105496,-0.230950,0.586362,-0.096668
1663402757.024883,5.520399,6.779538,2.366121,-0.239620,0.917092,-0.122265
1663402757.034929,5.456216,6.641296,2.888567,-0.195720,1.134975,-0.084526
1663402757.044975,5.244065,7.019366,3.004517,-0.085461,1.274668,-0.027685
1663402757.055021,5.419112,6.682738,2.999131,0.040360,1.273687,0.008296
1663402757.065065,5.377370,6.276391,3.421187,0.143720,1.097359,0.017743
1663402757.075111,5.298524,6.219389,4.006471,0.223878,0.877516,-0.001020
1663402757.085157,5.038498,6.180639,3.958146,0.263860,0.777998,-0.018483
1663402757.095203,4.699626,6.372442,3.604463,0.270677,0.805580,-0.030129
1663402757.105248,4.564675,6.532079,3.654433,0.258407,0.873558,-0.057723
1663402757.115294,4.578290,6.406554,3.906380,0.230420,0.932407,-0.095482
1663402757.125340,4.528020,6.427200,4.041630,0.188292,0.914561,-0.133454
1663402757.135386,4.592204,6.680494,4.389329,0.127336,0.723382,-0.167375
1663402757.145432,4.800165,7.005602,4.775629,0.044033,0.255586,-0.145858
1663402757.155478,5.113753,7.265778,4.995858,-0.065840,-0.409871,-0.111341
1663402757.165524,5.483295,7.277747,5.019647,-0.218036,-1.128226,-0.112477
1663402757.175570,5.766362,6.999617,4.896516,-0.423015,-1.788884,-0.097419
1663402757.185614,5.961008,6.802727,4.515153,-0.669663,-2.263603,-0.080285
1663402757.195660,6.430192,6.502605,3.952162,-0.921023,-2.521825,-0.087514
1663402757.205706,6.587136,6.481958,3.600872,-1.143589,-2.606318,-0.108195
1663402757.215751,6.697251,6.827413,3.230132,-1.302294,-2.542025,-0.120101
1663402757.225797,6.811106,7.226430,2.881087,-1.350065,-2.416662,-0.126930
1663402757.235843,6.916433,7.554380,3.037581,-1.305195,-2.260310,-0.146890
1663402757.245889,7.064699,7.739451,2.880937,-1.203361,-2.053112,-0.186629
1663402757.255934,7.078613,7.726584,2.644998,-1.079484,-1.775071,-0.261053
1663402757.265980,7.110331,7.412248,2.260494,-0.971833,-1.421869,-0.350487
1663402757.276026,6.950844,7.209224,1.833051,-0.908288,-1.042896,-0.439453
1663402757.286072,6.850005,7.015925,1.623295,-0.871632,-0.774697,-0.516592
1663402757.296118,6.648926,6.828311,2.035028,-0.824231,-0.728343,-0.570141
1663402757.306164,6.457422,6.852249,2.606248,-0.762510,-0.916525,-0.598151
1663402757.316210,6.333393,6.927504,3.072890,-0.711354,-1.261961,-0.616197
1663402757.326256,6.186025,6.826815,3.216966,-0.700546,-1.643190,-0.663927
1663402757.336300,6.098053,6.385907,2.976988,-0.737286,-1.988813,-0.724930
1663402757.346346,5.880367,6.181237,2.702748,-0.804293,-2.286028,-0.766622
1663402757.356392,5.742574,6.011278,2.530993,-0.878826,-2.545020,-0.782286
1663402757.366438,5.690658,5.977615,2.323930,-0.957905,-2.742747,-0.768736
1663402757.376483,5.753495,6.156103,1.920724,-1.017412,-2.924754,-0.730128
1663402757.386529,5.749456,6.228066,1.869407,-1.025660,-3.120854,-0.666029
1663402757.396575,5.712502,6.307510,1.716354,-0.979625,-3.322651,-0.624680
1663402757.406621,5.864059,5.973875,1.503904,-0.904797,-3.507686,-0.633227
1663402757.416667,5.810647,5.752747,1.272603,-0.813926,-3.713558,-0.648409
1663402757.426713,5.738684,6.086533,1.458871,-0.720967,-3.917001,-0.621547
1663402757.436759,5.552716,6.348055,1.344118,-0.621547,-4.038302,-0.587649
1663402757.446805,5.611513,6.122589,1.092769,-0.500971,-4.082694,-0.595761
1663402757.456850,5.852838,5.923754,0.945700,-0.348273,-4.161888,-0.630988
1663402757.466895,5.878871,5.750503,1.389301,-0.189038,-4.361653,-0.676837
1663402757.476941,5.872886,5.621238,2.002263,-0.069155,-4.702894,-0.712777
1663402757.486987,5.787009,5.669563,2.485212,-0.023783,-5.120484,-0.749130
1663402757.497032,5.705470,5.510375,2.638266,-0.057570,-5.581653,-0.815119
1663402757.507078,5.752747,5.474917,2.728931,-0.179110,-5.998483,-0.868329
1663402757.517124,5.567527,6.024144,2.254360,-0.339429,-6.325899,-0.930467
1663402757.527170,5.544936,6.077406,2.018272,-0.478268,-6.577949,-0.997484
1663402757.537215,5.182126,6.074863,1.850706,-0.581909,-6.682251,-1.037850
1663402757.547261,4.687058,6.037759,1.348756,-0.617892,-6.562538,-1.042085
1663402757.557307,4.382298,6.222231,0.719935,-0.527110,-6.249749,-1.008887
1663402757.567353,4.261261,6.697700,0.381362,-0.283036,-5.761722,-0.971604
1663402757.577399,4.385589,6.880526,-0.117595,0.046215,-5.014923,-0.977102
1663402757.587445,4.754833,6.734654,-1.150968,0.407554,-4.003399,-1.013585
1663402757.597491,5.065278,6.762182,-1.931347,0.724196,-2.765338,-1.069883
1663402757.607537,10.332533,11.617405,-3.547011,0.662002,-0.987884,1.847163
1663402757.617583,27.549183,12.010586,-2.106393,0.510759,1.332355,2.576683
1663402757.627627,8.763698,-7.464613,-6.767718,0.440012,2.916839,2.008123
1663402757.637673,8.598077,10.038395,-2.573483,0.249044,3.471556,1.968594
1663402757.647719,6.234948,5.383055,-0.243569,0.056514,2.846276,1.943975
1663402757.657765,7.239147,6.335338,4.369132,-0.307561,0.995001,1.975130
1663402757.667810,8.692482,5.760677,9.757124,-0.738646,-1.121669,1.846202
1663402757.677856,9.973613,5.151305,8.164649,-1.066782,-2.355047,1.551701
1663402757.687902,10.080885,5.235388,2.607296,-1.189041,-2.584355,1.218242
1663402757.697948,8.905231,6.396081,-1.277092,-1.012902,-2.252445,0.930613
1663402757.707994,7.361829,7.152821,-2.926718,-0.573820,-1.679595,0.673262
1663402757.718040,6.622893,7.202641,-3.456346,-0.036044,-0.955278,0.447890
1663402757.728086,7.192767,7.346120,-3.569603,0.466821,-0.253475,0.267354
1663402757.738132,7.159553,6.935882,-3.430463,0.786329,0.336595,0.178606
1663402757.748177,7.306921,7.390704,-3.437944,0.937050,0.700834,0.169229
1663402757.758222,6.398774,7.016823,-3.429117,0.929173,0.817662,0.249776
1663402757.768268,6.696652,7.540616,-2.741199,0.843897,0.811494,0.337777
1663402757.778314,6.916882,6.747072,-3.295513,0.707874,0.899245,0.425407
1663402757.788361,7.853306,6.902369,-3.792077,0.628458,1.013949,0.425556
1663402757.798406,7.620060,5.435719,-3.736122,0.606470,1.168411,0.406142
1663402757.808452,7.400279,5.911785,-3.360594,0.611783,1.380929,0.369404
1663402757.818498,7.207579,5.701580,-3.025014,0.668692,1.622253,0.283772
1663402757.828544,7.110331,5.841468,-3.526814,0.744788,1.891097,0.170204
1663402757.838588,7.205334,5.624829,-3.862394,0.766393,2.230762,0.100973
1663402757.848634,7.351805,5.644578,-4.055843,0.757215,2.446621,0.058318
1663402757.858680,7.629635,6.445303,-2.705591,0.693978,2.243277,0.124733
1663402757.868726,7.214760,7.254407,-0.071365,0.529364,1.756494,0.252613
1663402757.878772,7.758152,7.409855,1.552827,0.346414,1.095198,0.344857
1663402757.888818,8.177067,6.918827,2.077518,0.142622,0.440197,0.406528
1663402757.898864,8.874111,7.238249,1.499416,-0.049942,-0.064468,0.436600
1663402757.908910,7.984366,6.502605,0.016308,-0.230076,-0.335612,0.345696
1663402757.918956,8.205344,6.956080,-0.680437,-0.385214,-0.450405,0.027361
1663402757.929001,8.152830,6.381269,-0.627026,-0.469612,-0.595130,-0.314640
1663402757.939047,8.767737,6.547339,-0.321667,-0.504983,-0.794089,-0.623753
1663402757.949093,7.999776,6.250807,-0.341715,-0.535854,-1.001502,-0.875272
1663402757.959139,8.178414,6.933339,-0.605033,-0.567772,-1.165358,-1.064339
1663402757.969184,7.892355,6.511731,-1.236098,-0.579724,-1.240923,-1.123911
1663402757.979230,7.509197,6.407152,-2.067195,-0.573675,-1.194417,-0.999790
1663402757.989276,7.961027,6.343866,-2.803288,-0.529476,-1.126054,-0.751896
1663402757.999322,7.155663,6.393238,-2.629438,-0.404231,-1.098057,-0.498651
1663402758.009367,7.131875,5.746015,-2.239548,-0.242324,-0.998564,-0.275408
1663402758.019413,6.859580,5.678091,-2.583657,-0.077702,-0.781845,-0.188074
1663402758.029459,6.725228,5.389040,-2.793713,0.081750,-0.507968,-0.150302
1663402758.039505,7.104945,5.911337,-2.775460,0.243439,-0.105228,0.008074
1663402758.049551,7.103299,5.769953,-3.512451,0.395676,0.439584,0.159896
1663402758.059596,8.913908,4.374219,-3.491206,0.534653,0.777487,0.238573
1663402758.069642,7.994241,5.547180,-1.839335,0.682400,0.745549,0.309053
1663402758.079688,6.807964,5.752747,-1.129125,0.824419,0.556544,0.436071
1663402758.089734,7.003657,5.557054,-1.511534,0.967316,0.407488,0.637922
1663402758.099779,7.255604,5.305705,-2.386318,1.132303,0.196966,0.790914
1663402758.109825,8.147594,4.430922,-2.074526,1.273733,-0.289335,0.853705
1663402758.119871,6.775199,4.817371,-1.454682,1.294960,-0.787437,0.851459
1663402758.129917,5.824412,5.370488,-2.518276,1.182011,-1.028609,0.626887
1663402758.139963,6.454430,4.637088,-3.418046,1.028622,-1.135864,0.285267
1663402758.150007,6.912244,5.416868,-3.314963,0.897917,-1.222726,-0.061793
1663402758.160053,7.021610,5.611813,-2.917442,0.812061,-1.301559,-0.379342
1663402758.170099,7.348813,6.165229,-2.569145,0.757337,-1.321478,-0.659112
1663402758.180146,6.939174,6.956978,-2.501370,0.744924,-1.324040,-0.924843
1663402758.190191,6.545394,7.962373,-2.340537,0.780043,-1.334503,-1.173339
1663402758.200237,6.982711,9.239166,-2.114472,0.807082,-1.261182,-1.437760
1663402758.210283,7.670629,9.849884,-2.461872,0.771633,-1.021721,-1.757538
1663402758.220329,7.473440,8.656725,-2.987461,0.675992,-0.649770,-2.141783
1663402758.230375,7.376790,7.196059,-3.177618,0.528776,-0.267275,-2.450533
1663402758.240420,7.155514,7.402075,-2.931207,0.402255,-0.088508,-2.551909
1663402758.250466,6.595514,7.278495,-1.861927,0.317961,-0.078396,-2.460663
1663402758.260512,6.084139,6.497817,-1.762734,0.215336,-0.026554,-2.223028
1663402758.270558,5.233443,5.368094,-2.489102,0.075198,0.146141,-1.887843
1663402758.280604,4.137980,3.592045,-3.024565,-0.065793,0.407624,-1.552080
1663402758.290649,3.511852,1.572726,-3.364634,-0.224049,0.744859,-1.222126
1663402758.300694,2.874354,0.475169,-3.732381,-0.429864,1.093543,-0.843336
1663402758.310740,2.561365,0.492524,-3.324987,0.148405,0.602800,-0.236578
1663402758.320786,3.317805,1.285171,-7.786429,0.437034,0.447209,0.142791
1663402758.330832,2.641707,-1.849808,-5.312438,0.319875,0.605044,0.361053
1663402758.340878,3.391265,0.505540,-3.499584,0.282102,0.538136,0.620294
1663402758.350924,4.412968,2.720852,-2.744042,0.285381,0.452443,0.979099
1663402758.360970,4.339658,4.832930,-2.824383,0.318161,0.521971,1.314654
1663402758.371016,5.045529,5.021292,-3.540279,0.402571,0.865086,1.437956
1663402758.381061,6.385458,5.221025,-4.865995,0.494140,0.698572,1.519991
1663402758.391107,7.415989,7.703843,0.379268,0.694985,0.121730,2.033066
1663402758.401153,5.378716,13.901837,0.015560,1.733983,0.857622,3.630690
1663402758.411199,2.077967,40.266988,-8.337601,1.872970,1.817404,2.908531
1663402758.421245,10.278972,-7.256951,-1.884817,1.355403,3.374992,1.388851
1663402758.431290,7.149379,-2.600563,-8.666300,0.599512,2.073712,0.636299
1663402758.441336,10.953575,5.819774,-1.827965,0.057574,1.016255,0.611565
1663402758.451382,9.520437,8.793022,-8.795266,-0.348608,0.845366,0.295749
1663402758.461428,14.501633,2.488653,0.679390,-1.114856,0.344862,2.043380
1663402758.471473,30.897659,33.212762,-2.693173,-1.296370,0.526155,1.474151
1663402758.481519,6.325464,-7.516079,-4.440347,-0.877383,1.220484,0.249204
1663402758.491565,1.487148,-3.449614,-1.052374,-0.483203,1.109568,0.057677
1663402758.501611,9.044071,6.149220,-0.278878,-0.217701,1.065894,0.069996
1663402758.511657,9.003077,7.028792,-3.317805,0.001292,1.198844,-0.118014
1663402758.521702,5.894580,1.325716,-1.995680,0.163552,1.111230,-0.302046
1663402758.531748,6.674510,4.651151,-1.058508,-0.007578,0.599541,-0.176687
1663402758.541794,8.525963,8.989313,-0.858775,-0.127975,0.182824,-0.073232
1663402758.551840,7.253809,6.357481,-2.479078,-0.141144,0.064417,-0.041663
1663402758.561886,9.628757,6.936481,-2.545955,-0.114217,-0.044144,-0.001607
1663402758.571931,9.713288,6.374686,-3.165949,-0.112012,0.000913,-0.003767
1663402758.581977,8.232125,5.267554,-3.833669,-0.199787,-0.022007,0.040955
1663402758.592023,9.777322,7.395342,-1.916685,-0.276257,-0.109824,0.206861
1663402758.602069,10.644326,7.699654,-1.829610,-0.271614,-0.093643,0.193063
1663402758.612115,9.039134,5.412978,-2.153372,-0.076643,0.002139,-0.015998
1663402758.622159,10.861563,6.824421,-1.986703,0.080263,-0.072056,-0.091659
1663402758.632205,8.458937,6.802877,-1.197049,0.065166,-0.056980,-0.044702
1663402758.642251,9.862451,6.230011,-3.618227,0.018929,0.093065,-0.034356
1663402758.652297,9.193085,5.316178,-3.359248,-0.022715,0.088286,0.010612
1663402758.662344,7.575924,6.615712,-0.321966,0.059382,-0.086636,0.009999
1663402758.672389,8.928870,5.254837,-1.713810,0.106455,0.003391,-0.042154
1663402758.682435,7.050186,5.342660,-4.267844,0.005995,0.123602,-0.003938
1663402758.692481,5.456515,5.489579,-1.677305,0.007307,0.019759,0.036251
1663402758.702527,6.120644,5.290894,-1.754655,0.015111,0.044771,0.027765
1663402758.712573,7.079660,4.463537,-4.423291,-0.033942,0.119528,0.036924
1663402758.722618,5.940810,4.587117,-3.209785,-0.091351,0.174032,0.045605
1663402758.732664,8.087898,4.276372,-2.358490,-0.081278,0.156545,0.049254
1663402758.742710,9.232882,6.197994,-1.545796,-0.056494,0.088205,0.065292
1663402758.752756,10.644924,6.657603,-1.967254,-0.029315,0.094832,0.032146
1663402758.762802,7.819942,5.286405,-1.732662,-0.004698,0.035226,0.042018
1663402758.772847,8.760107,7.535379,-1.219940,0.016256,-0.009041,0.035703
1663402758.782892,7.213264,4.265001,-2.624651,-0.012330,0.071514,0.057040
1663402758.792938,7.110181,5.533416,-2.815107,-0.040205,0.116491,0.063235
1663402758.802984,9.095239,4.828292,-1.292951,-0.006558,0.047817,0.046364
1663402758.813030,7.625596,4.993614,-0.546833,0.019549,-0.036190,0.050807
1663402758.823075,8.769383,5.947393,-0.859972,0.023293,-0.024797,0.035597
1663402758.833121,7.645345,4.919107,-1.948253,-0.007010,0.023867,0.047966
1663402758.843167,7.240643,5.365850,-1.627933,-0.005086,0.020749,0.030906
1663402758.853213,7.685590,4.546572,-0.545936,0.031964,-0.087473,0.039540
1663402758.863259,7.740648,5.231199,-0.752551,0.040445,-0.115741,0.031168
1663402758.873305,7.605548,4.867790,-2.477283,-0.020998,0.011199,0.048973
1663402758.883350,7.077266,5.895029,-2.208279,-0.044654,0.041441,0.063397
1663402758.893396,8.025360,5.612860,0.167716,0.031024,-0.122276,0.053479
1663402758.903442,8.385477,4.912823,-0.252097,0.043044,-0.080568,0.032692
1663402758.913488,7.757554,5.199481,-2.195263,0.017707,0.006305,0.041438
1663402758.923534,7.639211,6.672415,-0.308950,0.098744,-0.172991,0.032286
1663402758.933579,7.984666,3.989864,-0.972630,0.117953,-0.236624,0.033617
1663402758.943625,6.891896,4.907886,-4.016046,-0.007455,0.004899,0.064151
1663402758.953671,7.803186,5.442900,-3.146499,-0.010748,0.003059,0.060849
1663402758.963717,8.218809,4.621079,0.021245,0.062359,-0.174622,0.037905
1663402758.973763,8.311270,4.941100,-1.252406,0.050279,-0.117985,0.028795
1663402758.983808,7.240344,5.541644,-3.267535,-0.005166,0.011442,0.031180
1663402758.993854,7.375593,5.285957,-1.245523,0.052907,-0.138685,0.019091
1663402759.003900,7.958035,4.561234,-0.495516,0.086259,-0.207858,0.011465
1663402759.013946,6.930197,4.735832,-3.620022,-0.003125,-0.042089,0.017334
1663402759.023992,7.612430,4.789543,-3.519333,-0.006690,-0.013941,0.015891
1663402759.034038,8.555736,4.834127,-1.568836,0.032143,-0.110823,-0.011788
1663402759.044083,7.885024,5.163723,-2.002562,-0.000627,-0.072622,-0.018719
1663402759.054129,7.914049,4.955463,-3.902341,-0.023417,0.018114,-0.010264
1663402759.064175,7.687086,5.401457,-3.282197,-0.038625,0.043728,-0.028616
1663402759.074221,8.467315,5.003040,-1.628232,-0.001446,-0.013520,-0.037501
1663402759.084267,8.256063,4.913871,-1.446453,0.010515,-0.066141,-0.038986
1663402759.094312,7.926317,5.508730,-1.872699,0.005409,-0.078588,-0.064313
1663402759.104358,9.226449,4.732391,-2.376593,0.021345,-0.133501,-0.040835
1663402759.114404,7.900733,5.489579,-3.168342,-0.032033,-0.014721,-0.037682
1663402759.124450,8.252621,5.295981,-3.711435,-0.009696,-0.027339,-0.052638
1663402759.134496,8.562618,5.778930,-1.269761,0.048320,-0.155116,-0.047271
1663402759.144542,8.042566,5.096547,-3.059125,-0.017784,-0.007933,-0.041913
1663402759.154587,8.012643,5.781174,-4.707256,-0.074340,0.087837,-0.033666
1663402759.164633,8.882939,5.551818,-1.120447,0.048205,-0.178409,-0.040260
1663402759.174679,9.135185,5.746464,-0.985946,0.053603,-0.127695,-0.055892
1663402759.184725,8.680363,5.347896,-5.748558,-0.062419,0.122211,-0.031574
1663402759.194771,8.086252,6.473131,-3.300301,0.025769,-0.051528,-0.028628
1663402759.204816,8.060968,4.782810,-0.589024,0.107790,-0.147919,-0.030343
1663402759.214862,8.055133,5.274287,-4.363895,-0.061748,0.151350,-0.024691
1663402759.224908,7.995288,5.055254,-4.212787,-0.017189,0.053391,-0.023840
1663402759.234954,7.776106,5.543888,-0.734447,0.039727,-0.095332,-0.011972
1663402759.245000,8.666898,6.205175,-3.237314,0.008409,-0.003741,-0.000365
1663402759.255046,7.387114,5.268153,-5.291193,-0.085038,0.160535,0.025775
1663402759.265091,7.877244,6.046885,-3.417148,-0.056358,0.089816,0.026015
1663402759.275137,8.757115,5.151605,-0.636302,0.010371,-0.056424,0.023672
1663402759.285183,8.255165,5.007378,-1.777695,0.005494,-0.021544,0.026250
1663402759.295229,8.191131,5.540148,-4.228346,-0.042047,0.087783,0.031438
1663402759.305275,8.137719,5.664326,-3.340696,-0.037890,0.093571,0.045800
1663402759.315321,8.502025,5.331738,-1.750765,-0.028968,0.056297,0.046260
1663402759.325366,7.517127,5.373181,-1.864470,0.001577,-0.014512,0.030501
1663402759.335412,8.146397,4.980598,-2.045052,-0.014265,0.045747,0.040863
1663402759.345458,7.649983,5.156542,-3.431810,-0.049589,0.110941,0.044427
1663402759.355504,7.845526,5.093405,-1.787120,0.015184,-0.022945,0.029812
1663402759.365550,7.958184,4.986283,-0.810899,0.014439,-0.019280,0.035590
1663402759.375596,8.004265,5.227159,-3.724751,-0.049362,0.110984,0.048808
1663402759.385641,7.736758,5.315281,-2.927167,-0.048219,0.070287,0.046115
1663402759.395687,7.652825,4.775928,-0.362810,0.005859,-0.073762,0.038386
1663402759.405733,8.324884,4.667010,-1.107880,0.000492,-0.055451,0.034148
1663402759.415779,7.607642,5.007977,-3.504222,-0.066405,0.126254,0.045438
1663402759.425825,7.579066,5.661035,-2.575578,-0.027039,0.042829,0.031850
1663402759.435870,8.190083,4.681223,0.268405,0.046637,-0.115156,0.027639
1663402759.445916,7.594327,4.887240,-2.611635,-0.031283,0.038095,0.034657
1663402759.455962,7.312158,4.915816,-3.879749,-0.062991,0.076848,0.031853
1663402759.466008,7.877842,4.883200,-0.719636,0.002049,-0.067751,0.022952
1663402759.476054,7.785681,4.901752,-1.304770,-0.006798,-0.033298,0.027490
1663402759.486100,7.404618,5.659090,-2.814210,-0.037146,0.035033,0.017299
1663402759.496146,8.191729,4.958305,-1.535323,0.009392,-0.115422,0.022118
1663402759.506191,7.861535,4.793133,-1.599806,-0.060909,-0.005705,0.013711
1663402759.516237,8.273118,5.010371,-3.729239,-0.051793,0.070838,0.004106
1663402759.526283,8.356901,5.222671,-1.337236,0.043625,-0.110345,-0.003264
1663402759.536329,8.108844,5.188409,-0.647672,0.023778,-0.060224,-0.021278
1663402759.546375,7.345821,4.646214,-3.846386,-0.053409,0.092774,0.002021
1663402759.556421,7.103897,5.565582,-2.324379,-0.031362,-0.045076,-0.007722
1663402759.566466,7.622903,4.229244,-0.338423,0.023257,-0.128855,-0.024270
1663402759.576512,7.287023,4.718626,-3.212777,-0.053866,0.058776,-0.010279
1663402759.586558,7.879039,5.517706,-3.645307,-0.049340,0.044990,-0.016016
1663402759.596604,8.318601,5.306753,-0.552369,0.026599,-0.098836,-0.032066
1663402759.606650,8.551547,5.058097,-2.088290,-0.018417,-0.020380,-0.012517
1663402759.616696,8.101513,5.330242,-3.842795,-0.049236,0.072820,-0.025683
1663402759.626741,8.377249,4.894122,-1.655462,0.018260,-0.065264,-0.023417
1663402759.636787,7.618265,5.550471,-0.877327,0.019414,-0.052214,-0.028398
1663402759.646833,8.021620,4.668057,-3.533097,-0.003860,-0.017649,-0.027886
1663402759.656879,7.472692,5.161030,-2.747632,-0.009743,-0.031448,-0.022870
1663402759.666925,7.698756,4.886940,-2.736711,-0.015063,-0.000423,-0.018763
1663402759.676971,7.710127,5.454869,-2.743742,-0.027454,0.033816,-0.043427
1663402759.687017,8.916751,5.323061,-1.520361,0.017303,-0.096791,-0.031831
