1663402756.185583,212.654198,216.940216,10.000000
1663402756.185583,212.654198,216.940216,10.000000
1663402756.185583,212.654198,216.940216,10.000000
1663402756.185583,212.654198,216.940216,10.000000
1663402756.205588,211.141365,215.427383,10.000000
1663402756.225922,209.584862,213.870880,10.000000
1663402756.246086,208.179207,212.465225,10.000000
1663402756.266072,206.642281,210.928299,10.000000
1663402756.286031,205.581207,209.867226,10.000000
1663402756.306136,205.503494,209.789513,10.000000
1663402756.326138,206.050003,210.336021,10.000000
1663402756.346657,206.516258,210.802277,10.000000
1663402756.366573,206.782799,211.068817,10.000000
1663402756.386505,207.115227,211.401245,10.000000
1663402756.406700,207.372879,211.658897,10.000000
1663402756.426866,207.514549,211.800568,10.000000
1663402756.446722,207.611221,211.897240,10.000000
1663402756.467532,207.770844,212.056862,10.000000
1663402756.487619,208.025749,212.311768,10.000000
1663402756.506991,208.140259,212.426277,10.000000
1663402756.528294,207.999763,212.285782,10.000000
1663402756.558896,207.823952,212.109970,10.000000
1663402756.574055,207.914322,212.200340,10.000000
1663402756.588382,208.161957,212.447975,10.000000
1663402756.607588,208.477150,212.763168,10.000000
1663402756.627898,208.842827,213.128845,10.000000
1663402756.648022,209.195351,213.481369,10.000000
1663402756.667891,209.518372,213.804390,10.000000
1663402756.687978,209.832207,214.118225,10.000000
1663402756.707955,210.107864,214.393883,10.000000
1663402756.727925,210.316345,214.602364,10.000000
1663402756.748173,210.438988,214.725006,10.000000
1663402756.768238,210.641022,214.927040,10.000000
1663402756.788314,210.932549,215.218567,10.000000
1663402756.808283,211.146538,215.432556,10.000000
1663402756.828602,211.334206,215.620224,10.000000
1663402756.848785,211.583031,215.869049,10.000000
1663402756.868731,211.814407,216.100426,10.000000
1663402756.888781,212.012802,216.298820,10.000000
1663402756.908826,212.143257,216.429276,10.000000
1663402756.928951,212.461174,216.747192,10.000000
1663402756.951891,212.913132,217.199150,10.000000
1663402757.009240,215.180809,219.466827,10.000000
1663402757.009240,215.180809,219.466827,10.000000
1663402757.009240,215.180809,219.466827,10.000000
1663402757.029575,215.419823,219.705841,10.000000
1663402757.049455,215.323967,219.609985,10.000000
1663402757.069611,215.031136,219.317154,10.000000
1663402757.089796,214.889503,219.175522,10.000000
1663402757.109700,214.775307,219.061325,10.000000
1663402757.130145,214.706871,218.992889,10.000000
1663402757.149911,214.935432,219.221451,10.000000
1663402757.170440,215.461906,219.747925,10.000000
1663402757.190412,216.794853,221.080872,10.000000
1663402757.210452,218.644714,222.930740,10.000000
1663402757.230380,220.645050,224.931076,10.000000
1663402757.250371,222.514420,226.800446,10.000000
1663402757.270640,224.169510,228.455536,10.000000
1663402757.290497,225.606308,229.892334,10.000000
1663402757.310615,227.052521,231.338547,10.000000
1663402757.331198,228.823761,233.109787,10.000000
1663402757.351094,231.114700,235.400726,10.000000
1663402757.371450,233.820282,238.106308,10.000000
1663402757.390964,236.741440,241.027466,10.000000
1663402757.411049,239.801178,244.087204,10.000000
1663402757.431465,243.078918,247.364944,10.000000
1663402757.451742,246.441330,250.727356,10.000000
1663402757.471490,249.930878,254.216904,10.000000
1663402757.491512,253.933319,258.219345,10.000000
1663402757.511844,258.997818,263.283844,10.000000
1663402757.531622,265.389175,269.675201,10.000000
1663402757.552012,272.845566,277.131592,10.000000
1663402757.571853,280.250854,284.536880,10.000000
1663402757.591940,286.179779,290.465805,10.000000
1663402757.612013,286.790512,291.076538,10.000000
1663402757.632073,281.637085,285.923111,10.000000
1663402757.652393,275.915405,280.201431,10.000000
1663402757.672286,274.049988,278.336014,10.000000
1663402757.692566,275.933151,280.219177,10.000000
1663402757.712856,277.853775,282.139801,10.000000
1663402757.732715,277.903687,282.189713,10.000000
1663402757.752688,276.306717,280.592743,10.000000
1663402757.772812,274.218536,278.504562,10.000000
1663402757.792970,272.141678,276.427704,10.000000
1663402757.813281,269.961090,274.247116,10.000000
1663402757.833334,267.501297,271.787323,10.000000
1663402757.853462,264.733841,269.019867,10.000000
1663402757.873629,262.320419,266.606445,10.000000
1663402757.893693,261.086166,265.372192,10.000000
1663402757.913622,260.878784,265.164810,10.000000
1663402757.933712,261.845444,266.131470,10.000000
1663402757.954019,263.919632,268.205658,10.000000
1663402757.974085,266.777924,271.063950,10.000000
1663402757.994058,269.429565,273.715591,10.000000
1663402758.014331,271.200348,275.486374,10.000000
1663402758.034255,272.014709,276.300735,10.000000
1663402758.054648,271.601303,275.887329,10.000000
1663402758.074463,270.046280,274.332306,10.000000
1663402758.094733,268.135544,272.421570,10.000000
1663402758.114741,265.902573,270.188599,10.000000
1663402758.134684,264.372253,268.658279,10.000000
1663402758.154770,264.096436,268.382462,10.000000
1663402758.174925,264.923096,269.209122,10.000000
1663402758.194931,266.467834,270.753860,10.000000
1663402758.215101,268.496246,272.782272,10.000000
1663402758.235171,270.926193,275.212219,10.000000
1663402758.255298,273.561722,277.847748,10.000000
1663402758.275438,275.843445,280.129471,10.000000
1663402758.295348,277.071976,281.358002,10.000000
1663402758.315655,277.036743,281.322769,10.000000
1663402758.335848,275.792435,280.078461,10.000000
1663402758.355727,274.084274,278.370300,10.000000
1663402758.375827,271.462540,275.748566,10.000000
1663402758.395861,268.386398,272.672424,10.000000
1663402758.416057,260.752716,265.038742,10.000000
1663402758.435869,254.948547,259.234573,10.000000
1663402758.455925,253.784027,258.070053,10.000000
1663402758.476319,253.123611,257.409637,10.000000
1663402758.496423,253.118683,257.404709,10.000000
1663402758.516490,252.455276,256.741302,10.000000
1663402758.536493,252.061844,256.347870,10.000000
1663402758.556668,252.268234,256.554260,10.000000
1663402758.576705,252.485901,256.771927,10.000000
1663402758.596857,252.727066,257.013092,10.000000
1663402758.616934,252.880966,257.166992,10.000000
1663402758.637139,253.005661,257.291687,10.000000
1663402758.657168,253.038864,257.324890,10.000000
1663402758.677277,253.102280,257.388306,10.000000
1663402758.697301,253.112442,257.398468,10.000000
1663402758.717519,253.126480,257.412506,10.000000
1663402758.737486,253.145721,257.431747,10.000000
1663402758.757580,253.153458,257.439484,10.000000
1663402758.777637,253.167542,257.453568,10.000000
1663402758.797694,253.169373,257.455399,10.000000
1663402758.817794,253.185638,257.471664,10.000000
1663402758.837975,253.222534,257.508560,10.000000
1663402758.858026,253.268295,257.554321,10.000000
1663402758.878185,253.319519,257.605545,10.000000
1663402758.898213,253.346298,257.632324,10.000000
1663402758.918229,253.375961,257.661987,10.000000
1663402758.938502,253.440750,257.726776,10.000000
1663402758.958810,253.464386,257.750412,10.000000
1663402758.978583,253.543137,257.829163,10.000000
1663402758.998498,253.595810,257.881836,10.000000
1663402759.018690,253.680756,257.966782,10.000000
1663402759.038960,253.780853,258.066879,10.000000
1663402759.058937,253.900650,258.186676,10.000000
1663402759.079013,254.023834,258.309860,10.000000
1663402759.099095,254.189041,258.475067,10.000000
1663402759.119265,254.369949,258.655975,10.000000
1663402759.139552,254.546356,258.832382,10.000000
1663402759.159461,254.685623,258.971649,10.000000
1663402759.179682,254.880188,259.166214,10.000000
1663402759.199782,254.987686,259.273712,10.000000
1663402759.219823,255.109772,259.395798,10.000000
1663402759.240191,255.202072,259.488098,10.000000
1663402759.260059,255.252670,259.538696,10.000000
1663402759.280491,255.294312,259.580338,10.000000
1663402759.300322,255.332031,259.618057,10.000000
1663402759.320273,255.343185,259.629211,10.000000
1663402759.340360,255.371445,259.657471,10.000000
1663402759.360510,255.380341,259.666367,10.000000
1663402759.380499,255.402832,259.688858,10.000000
1663402759.400412,255.421692,259.707718,10.000000
1663402759.421184,255.456375,259.742401,10.000000
1663402759.440545,255.611755,259.897781,10.000000
1663402759.460582,255.767059,260.053085,10.000000
1663402759.481068,255.967102,260.253128,10.000000
1663402759.501185,256.162979,260.449005,10.000000
1663402759.521242,256.351791,260.637817,10.000000
1663402759.541388,256.676682,260.962708,10.000000
1663402759.561229,256.874023,261.160049,10.000000
1663402759.581410,257.103653,261.389679,10.000000
1663402759.601499,257.328018,261.614044,10.000000
1663402759.621502,257.538193,261.824219,10.000000
1663402759.641558,257.774994,262.061020,10.000000
1663402759.661553,258.000397,262.286423,10.000000
1663402759.681880,258.217545,262.503571,10.000000
1663402759.712013,258.370895,262.656921,10.000000
1663402759.721977,258.407623,262.693649,10.000000
1663402759.742127,258.452988,262.739014,10.000000
1663402759.762138,258.480759,262.766785,10.000000
1663402759.782214,258.517746,262.803772,10.000000
1663402759.802441,258.541428,262.827454,10.000000
1663402759.822341,258.541565,262.827591,10.000000
1663402759.842486,258.546890,262.832916,10.000000
1663402759.862588,258.544357,262.830383,10.000000
1663402759.882919,258.532669,262.818695,10.000000
1663402759.902951,258.548615,262.834641,10.000000
1663402759.922715,258.542618,262.828644,10.000000
1663402759.943029,258.570908,262.856934,10.000000
1663402759.963130,258.604492,262.890518,10.000000
1663402759.983336,258.636200,262.922226,10.000000
1663402760.003299,258.687439,262.973465,10.000000
1663402760.023516,258.740265,263.026291,10.000000
1663402760.043495,258.814590,263.100616,10.000000
1663402760.063550,258.838699,263.124725,10.000000
1663402760.083770,258.892303,263.178329,10.000000
1663402760.103715,258.907608,263.193634,10.000000
1663402760.123947,258.963348,263.249374,10.000000
1663402760.143977,258.969299,263.255325,10.000000
1663402760.164138,259.011169,263.297195,10.000000
1663402760.184110,259.019363,263.305389,10.000000
1663402760.204360,259.052795,263.338821,10.000000
1663402760.224409,259.074066,263.360092,10.000000
1663402760.244482,259.095810,263.381836,10.000000
1663402760.264513,259.120316,263.406342,10.000000
1663402760.284658,259.133865,263.419891,10.000000
1663402760.304716,259.165039,263.451065,10.000000
1663402760.324858,259.174820,263.460846,10.000000
1663402760.345019,259.190933,263.476959,10.000000
1663402760.365024,259.190552,263.476578,10.000000
1663402760.385161,259.188721,263.474747,10.000000
1663402760.405145,259.165634,263.451660,10.000000
1663402760.425109,259.159988,263.446014,10.000000
1663402760.446609,259.150040,263.436066,10.000000
1663402760.465151,259.139191,263.425217,10.000000
1663402760.485653,259.129532,263.415558,10.000000
1663402760.505492,259.128021,263.414047,10.000000
1663402760.525704,259.108124,263.394150,10.000000
1663402760.545821,259.101685,263.387711,10.000000
1663402760.565821,259.115799,263.401825,10.000000
1663402760.586159,259.104858,263.390884,10.000000
1663402760.606276,259.122162,263.408188,10.000000
1663402760.626326,259.118057,263.404083,10.000000
1663402760.646361,259.129166,263.415192,10.000000
1663402760.666265,259.128387,263.414413,10.000000
1663402760.686417,259.132996,263.419022,10.000000
1663402760.706419,259.115448,263.401474,10.000000
1663402760.726630,259.130600,263.416626,10.000000
1663402760.746815,259.117279,263.403305,10.000000
1663402760.766854,259.138947,263.424973,10.000000
1663402760.786866,259.141663,263.427689,10.000000
1663402760.806999,259.165558,263.451584,10.000000
1663402760.826860,259.177292,263.463318,10.000000
1663402760.847224,259.173828,263.459854,10.000000
1663402760.867199,259.181152,263.467178,10.000000
1663402760.887275,259.185196,263.471222,10.000000
1663402760.907404,259.199539,263.485565,10.000000
1663402760.927563,259.191910,263.477936,10.000000
1663402760.947563,259.203735,263.489761,10.000000
1663402760.967641,259.198547,263.484573,10.000000
1663402760.987957,259.210602,263.496628,10.000000
1663402761.007791,259.214630,263.500656,10.000000
1663402761.027824,259.212387,263.498413,10.000000
1663402761.048096,259.219681,263.505707,10.000000
1663402761.068129,259.216660,263.502686,10.000000
1663402761.088360,259.245331,263.531357,10.000000
1663402761.108516,259.262344,263.548370,10.000000
1663402761.128559,259.280121,263.566147,10.000000
1663402761.148598,259.284927,263.570953,10.000000
1663402761.168636,259.309128,263.595154,10.000000
1663402761.188703,259.328629,263.614655,10.000000
1663402761.208960,259.318710,263.604736,10.000000
1663402761.229102,259.320328,263.606354,10.000000
1663402761.249138,259.287689,263.573715,10.000000
1663402761.269077,259.305695,263.591721,10.000000
1663402761.289393,259.298676,263.584702,10.000000
1663402761.309193,259.296906,263.582932,10.000000
1663402761.329494,259.309143,263.595169,10.000000
1663402761.349449,259.302475,263.588501,10.000000
1663402761.369685,259.315781,263.601807,10.000000
1663402761.389617,259.320587,263.606613,10.000000
1663402761.409711,259.341995,263.628021,10.000000
1663402761.429914,259.334915,263.620941,10.000000
1663402761.451923,259.362534,263.648560,10.000000
1663402761.470169,259.360641,263.646667,10.000000
1663402761.490272,259.382675,263.668701,10.000000
1663402761.510229,259.372986,263.659012,10.000000
1663402761.530403,259.391418,263.677444,10.000000
1663402761.550567,259.388184,263.674210,10.000000
1663402761.570451,259.428802,263.714828,10.000000
1663402761.590779,259.462494,263.748520,10.000000
1663402761.610703,259.448746,263.734772,10.000000
1663402761.630756,259.501556,263.787582,10.000000
1663402761.650885,259.503769,263.789795,10.000000
1663402761.671099,259.541641,263.827667,10.000000
1663402761.690963,259.584488,263.870514,10.000000
1663402761.711330,259.593872,263.879898,10.000000
1663402761.731153,259.623703,263.909729,10.000000
1663402761.751333,259.638397,263.924423,10.000000
1663402761.771578,259.646362,263.932388,10.000000
1663402761.791594,259.653671,263.939697,10.000000
1663402761.811602,259.660583,263.946609,10.000000
1663402761.831962,259.660797,263.946823,10.000000
1663402761.851780,259.659576,263.945602,10.000000
1663402761.871828,259.657242,263.943268,10.000000
1663402761.891953,259.611832,263.897858,10.000000
1663402761.912114,259.651688,263.937714,10.000000
1663402761.932070,259.606949,263.892975,10.000000
1663402761.952426,259.634781,263.920807,10.000000
1663402761.972291,259.619370,263.905396,10.000000
1663402761.992324,259.628098,263.914124,10.000000
1663402762.012718,259.628891,263.914917,10.000000
1663402762.032809,259.648193,263.934219,10.000000
1663402762.052616,259.632370,263.918396,10.000000
1663402762.073009,259.628250,263.914276,10.000000
1663402762.093094,259.633362,263.919388,10.000000
1663402762.113026,259.617737,263.903763,10.000000
1663402762.133015,259.620285,263.906311,10.000000
1663402762.153149,259.613052,263.899078,10.000000
1663402762.173570,259.610489,263.896515,10.000000
1663402762.193238,259.589676,263.875702,10.000000
1663402762.213323,259.572617,263.858643,10.000000
1663402762.233694,259.534363,263.820389,10.000000
1663402762.253651,259.548218,263.834244,10.000000
1663402762.273790,259.507019,263.793045,10.000000
1663402762.294000,259.506714,263.792740,10.000000
1663402762.315180,259.481583,263.767609,10.000000
1663402762.335206,259.465912,263.751938,10.000000
1663402762.355328,259.444794,263.730820,10.000000
1663402762.375535,259.403091,263.689117,10.000000
1663402762.395632,259.391113,263.677139,10.000000
1663402762.415741,259.297180,263.583206,10.000000
1663402762.435908,259.416061,263.702087,10.000000
1663402762.455667,259.398773,263.684799,10.000000
1663402762.476060,259.396530,263.682556,10.000000
1663402762.496065,259.430542,263.716568,10.000000
1663402762.516258,259.450729,263.736755,10.000000
1663402762.536246,259.496674,263.782700,10.000000
1663402762.556592,259.549911,263.835938,10.000000
1663402762.576464,259.635880,263.921906,10.000000
1663402762.596591,259.706726,263.992752,10.000000
1663402762.616633,259.896866,264.182892,10.000000
1663402762.636791,259.942535,264.228561,10.000000
1663402762.656864,259.932602,264.218628,10.000000
1663402762.676969,260.027603,264.313629,10.000000
1663402762.697013,260.076477,264.362503,10.000000
1663402762.717087,260.077652,264.363678,10.000000
1663402762.737219,260.034943,264.320969,10.000000
1663402762.757365,260.021210,264.307236,10.000000
1663402762.777478,259.939484,264.225510,10.000000
1663402762.797451,259.889343,264.175369,10.000000
1663402762.817513,259.773758,264.059784,10.000000
1663402762.837736,259.785355,264.071381,10.000000
1663402762.857806,259.735016,264.021042,10.000000
1663402762.877914,259.717163,264.003189,10.000000
1663402762.897999,259.666443,263.952469,10.000000
1663402762.918107,259.651154,263.937180,10.000000
1663402762.938231,259.635941,263.921967,10.000000
1663402762.958102,259.559921,263.845947,10.000000
1663402762.978375,259.555328,263.841354,10.000000
1663402762.998401,259.509506,263.795532,10.000000
1663402763.018435,259.514648,263.800674,10.000000
1663402763.038662,259.471832,263.757858,10.000000
1663402763.058777,259.461105,263.747131,10.000000
1663402763.078849,259.428635,263.714661,10.000000
1663402763.098797,259.421158,263.707184,10.000000
1663402763.119158,259.417999,263.704025,10.000000
1663402763.139165,259.385284,263.671310,10.000000
1663402763.159217,259.392227,263.678253,10.000000
1663402763.179349,259.369141,263.655167,10.000000
1663402763.199421,259.377075,263.663101,10.000000
1663402763.219410,259.368744,263.654770,10.000000
1663402763.239735,259.386734,263.672760,10.000000
1663402763.259763,259.380615,263.666641,10.000000
1663402763.280137,259.402435,263.688461,10.000000
1663402763.299583,259.409622,263.695648,10.000000
1663402763.319623,259.412247,263.698273,10.000000
1663402763.339887,259.415787,263.701813,10.000000
1663402763.359840,259.419540,263.705566,10.000000
1663402763.380131,259.426346,263.712372,10.000000
1663402763.400316,259.428696,263.714722,10.000000
1663402763.420564,259.429703,263.715729,10.000000
